temperature	helm_energy	Cv
0.0	-8.723480208125	0.0
2.0	-8.723480208125	0.0
4.0	-8.723480208125	4.15e-06
6.0	-8.723480208249999	2.6725e-05
8.0	-8.7234802085	7.04875e-05
10.0	-8.723480209	0.000140225
12.0	-8.723480210249999	0.000243375
14.0	-8.723480212124999	0.000387225
16.0	-8.72348021525	0.000578925
18.0	-8.72348021975	0.0008255875
20.0	-8.723480226125	0.00113445
22.0	-8.72348023475	0.0015128375
24.0	-8.723480246125	0.0019682125
26.0	-8.723480260875	0.002508175
28.0	-8.723480279375	0.0031405125
30.0	-8.723480302499999	0.003873225
32.0	-8.723480330625	0.0047145125
34.0	-8.72348036475	0.00567285
36.0	-8.7234804055	0.006757
38.0	-8.72348045375	0.0079760625
40.0	-8.7234805105	0.0093395375
42.0	-8.7234805765	0.010857375
44.0	-8.723480652874999	0.0125400375
46.0	-8.723480740749999	0.0143985875
48.0	-8.723480840999999	0.0164447875
50.0	-8.723480955	0.018691175
52.0	-8.723481084	0.0211511
54.0	-8.72348122925	0.0238388875
56.0	-8.72348139225	0.0267697875
58.0	-8.72348157425	0.02996015
60.0	-8.723481777	0.0334273125
62.0	-8.723482001999999	0.0371897
64.0	-8.723482251	0.0412667625
66.0	-8.723482525749999	0.04567895
68.0	-8.723482828249999	0.0504476
70.0	-8.723483160499999	0.0555949125
72.0	-8.723483524375	0.061143775
74.0	-8.723483922375	0.0671176875
76.0	-8.723484356624999	0.0735406
78.0	-8.7234848295	0.080436775
80.0	-8.72348534375	0.087830625
82.0	-8.723485901875	0.0957465625
84.0	-8.72348650675	0.104208875
86.0	-8.723487161249999	0.1132415
88.0	-8.723487868374999	0.1228679625
90.0	-8.723488631375	0.133111175
92.0	-8.723489453625	0.143993375
94.0	-8.723490338374999	0.1555359375
96.0	-8.723491289375	0.167759325
98.0	-8.723492310374999	0.18068295
100.0	-8.723493405	0.1943251625
102.0	-8.723494577375	0.208703125
104.0	-8.72349583175	0.2238327875
106.0	-8.723497172124999	0.239728875
108.0	-8.723498602874999	0.2564048125
110.0	-8.723500128749999	0.2738727375
112.0	-8.723501754125	0.2921435
114.0	-8.723503484	0.311226675
116.0	-8.723505323	0.3311305625
118.0	-8.723507276125	0.351862225
120.0	-8.723509348624999	0.373427525
122.0	-8.7235115455	0.395831125
124.0	-8.723513872249999	0.419076575
126.0	-8.723516334125	0.443166375
128.0	-8.723518936749999	0.4681019625
130.0	-8.723521685749999	0.4938837875
132.0	-8.723524586624999	0.520511425
134.0	-8.72352764525	0.54798355
136.0	-8.723530867374999	0.57629805
138.0	-8.723534259125	0.60545205
140.0	-8.723537826374999	0.635442
142.0	-8.723541575125	0.6662636875
144.0	-8.723545511625	0.697912325
146.0	-8.723549641875	0.7303826
