temperature	strain-1_energy	strain-2_energy	strain-3_energy	strain-4_energy	strain-5_energy	strain-6_energy	strain-7_energy	strain-8_energy	strain-9_energy	strain-10_energy	strain-11_energy
106.0	-8.80696102525	-8.851571299375	-8.88429402275	-8.906299354249999	-8.91849936925	-8.921707628625	-8.91674204	-8.904409748875	-8.88535002525	-8.860045207875	-8.829217333499999
108.0	-8.8069626195	-8.851572960499999	-8.884295756375	-8.906301166375	-8.918501266625	-8.921709617625	-8.91674412925	-8.90441194675	-8.885352340375	-8.86004765175	-8.829219915874999
110.0	-8.806964319125	-8.851574731125	-8.884297604125	-8.906303097875	-8.918503288625	-8.921711737375	-8.916746355625	-8.904414288625	-8.885354807250001	-8.860050255625	-8.829222667249999
112.0	-8.806966129125001	-8.851576616625	-8.884299571625	-8.906305154375	-8.9185054415	-8.921713993875	-8.9167487255	-8.9044167815	-8.885357432875	-8.860053026874999	-8.829225595375
114.0	-8.806968054750001	-8.8515786225	-8.8843016645	-8.9063073415	-8.918507731	-8.921716393625001	-8.9167512455	-8.904419432125	-8.885360224500001	-8.860055973375	-8.829228708625
116.0	-8.806970101500001	-8.851580754125	-8.884303888375001	-8.9063096655	-8.918510163375	-8.921718942875001	-8.9167539225	-8.904422247625	-8.88536318975	-8.860059102874999	-8.829232015125
118.0	-8.806972274500001	-8.851583017249999	-8.88430624925	-8.906312132375	-8.91851274525	-8.921721648625	-8.9167567635	-8.9044252355	-8.885366336250001	-8.860062423499999	-8.82923552325
120.0	-8.806974579625	-8.851585417499999	-8.884308753000001	-8.906314748375	-8.918515482750001	-8.921724517375	-8.916759775375	-8.904428402875	-8.885369671625002	-8.86006594325	-8.829239241875
122.0	-8.806977022375001	-8.851587961	-8.884311405750001	-8.906317519749999	-8.918518382875	-8.921727556	-8.916762965625	-8.9044317575	-8.885373204	-8.860069670749999	-8.82924317975
124.0	-8.806979608625001	-8.851590653499999	-8.88431421375	-8.906320453125	-8.918521452	-8.921730771750001	-8.916766341375	-8.904435307125	-8.885376941375	-8.860073614374999	-8.82924734575
126.0	-8.80698234425	-8.851593501249999	-8.884317183375	-8.906323555	-8.91852469725	-8.92173417175	-8.91676991025	-8.9044390595	-8.885380892125001	-8.860077782874999	-8.829251749125
128.0	-8.80698523525	-8.851596510499999	-8.884320321	-8.906326832125	-8.918528125625	-8.92173776325	-8.916773679875	-8.904443022625	-8.885385064500001	-8.860082185	-8.829256399
130.0	-8.80698828775	-8.851599687499998	-8.884323633375	-8.906330291249999	-8.918531744000001	-8.921741553625	-8.916777658	-8.904447204625	-8.885389467000001	-8.86008682975	-8.829261305
132.0	-8.806991508000001	-8.851603038624999	-8.884327126875	-8.906333939375	-8.918535559875	-8.921745550375	-8.9167818525	-8.90445161375	-8.885394108375001	-8.860091726	-8.829266476625
134.0	-8.806994902125	-8.8516065705	-8.8843308085	-8.9063377835	-8.91853958025	-8.92174976125	-8.91678627125	-8.904456258375	-8.885398997375	-8.860096883375	-8.8292719235
136.0	-8.806998476625001	-8.851610289624999	-8.884334685	-8.906341830875	-8.918543812875	-8.921754193875001	-8.916790922375	-8.904461147	-8.885404142875	-8.86010231075	-8.8292776555
138.0	-8.807002237875	-8.851614202875	-8.88433876325	-8.906346088374999	-8.918548265	-8.921758856125	-8.916795814125	-8.904466288125	-8.885409553750002	-8.860108017875	-8.8292836825
140.0	-8.807006192500001	-8.851618316749999	-8.884343050250001	-8.906350563624999	-8.918552944250001	-8.921763755875	-8.91680095475	-8.904471690375	-8.885415239125	-8.86011401425	-8.829290014625
142.0	-8.807010347125	-8.85162263825	-8.88434755325	-8.90635526375	-8.918557858375001	-8.921768901250001	-8.9168063525	-8.904477362625	-8.885421208375002	-8.8601203095	-8.829296662125
144.0	-8.807014708250001	-8.85162717425	-8.884352279375001	-8.906360196375	-8.918563015125	-8.921774300375	-8.916812016125	-8.90448331375	-8.885427470625	-8.8601269135	-8.829303635
146.0	-8.807019282875	-8.851631931624999	-8.884357235875001	-8.906365369	-8.918568422375	-8.921779961250001	-8.916817953875	-8.904489552625	-8.885434035375	-8.860133835874999	-8.829310943874999
148.0	-8.807024077500001	-8.851636917625	-8.884362429875	-8.90637078925	-8.918574088	-8.921785892125001	-8.916824174625	-8.90449608825	-8.885440911875001	-8.860141086625	-8.829318599
150.0	-8.807029099125002	-8.851642139125	-8.884367869	-8.906376464625	-8.918580019875	-8.921792101500001	-8.916830686875	-8.904502929875001	-8.885448109875	-8.860148675875	-8.829326610999999
152.0	-8.807034354750002	-8.8516476035	-8.8843735605	-8.906382403	-8.91858622625	-8.921798597750001	-8.9168374995	-8.9045100865	-8.885455639000002	-8.860156613625	-8.829334990375
154.0	-8.807039851125001	-8.85165331775	-8.884379511875	-8.906388611999999	-8.918592715	-8.921805389125002	-8.91684462125	-8.9045175675	-8.88546350875	-8.860164910124999	-8.829343747874999
156.0	-8.807045595375001	-8.851659289374998	-8.884385730750001	-8.90639509975	-8.9185994945	-8.921812484375	-8.916852061125	-8.904525382125	-8.885471729	-8.860173575374999	-8.829352894125
158.0	-8.807051594625001	-8.851665525375	-8.884392224625	-8.90640187375	-8.91860657275	-8.921819891875	-8.916859828	-8.90453353975	-8.8854803095	-8.860182619875	-8.829362439875
160.0	-8.807057855875001	-8.851672033375	-8.884399001125	-8.90640894225	-8.91861395825	-8.921827620375002	-8.916867931	-8.90454204975	-8.885489260125	-8.860192053875	-8.829372396125
162.0	-8.807064386125	-8.851678820499998	-8.884406067875	-8.906416313	-8.918621659000001	-8.9218356785	-8.916876378875001	-8.904550921625	-8.88549859075	-8.86020188775	-8.829382773625
164.0	-8.807071192625001	-8.851685894374999	-8.884413432625001	-8.906423994125	-8.918629683625001	-8.921844074875	-8.916885181	-8.904560164875	-8.8855083115	-8.860212131874999	-8.829393583249999
166.0	-8.807078282625001	-8.851693262374999	-8.88442110325	-8.906431993625	-8.918638040375	-8.92185281825	-8.916894346375	-8.904569789	-8.885518432000001	-8.860222796625	-8.829404836
168.0	-8.807085663250001	-8.851700931875	-8.88442908725	-8.906440319625	-8.918646737625	-8.921861917500001	-8.91690388425	-8.9045798035	-8.8855289625	-8.860233892624999	-8.82941654275
170.0	-8.807093341875001	-8.8517089105	-8.8844373925	-8.906448980124999	-8.918655783875	-8.921871381375	-8.916913803625	-8.904590218125	-8.885539913	-8.860245430374999	-8.8294287145
172.0	-8.807101325500001	-8.851717205624999	-8.884446026875	-8.90645798325	-8.9186651875	-8.921881218625	-8.916924113875	-8.9046010425	-8.885551293625001	-8.860257420249999	-8.829441362375
174.0	-8.8071096215	-8.851725824999999	-8.88445499825	-8.90646733725	-8.918674957	-8.92189143825	-8.916934824250001	-8.904612286125	-8.885563114250001	-8.860269872749999	-8.82945449725
176.0	-8.80711823725	-8.851734775999999	-8.88446431425	-8.90647705025	-8.918685101000001	-8.921902048875001	-8.916945943875	-8.904623958875	-8.885575385125001	-8.860282798624999	-8.829468130124999
178.0	-8.807127179875001	-8.85174406625	-8.884473982875	-8.906487130375	-8.918695627875	-8.921913059625	-8.916957482	-8.904636070125001	-8.88558811625	-8.860296208249999	-8.829482272
180.0	-8.807136456875	-8.851753703249999	-8.884484012125	-8.906497585875	-8.91870654625	-8.92192447925	-8.916969448125	-8.90464862975	-8.885601317875	-8.86031011225	-8.829496933875
182.0	-8.807146075375	-8.85176369475	-8.884494409625	-8.906508425	-8.91871786475	-8.921936316625	-8.91698185125	-8.904661647375	-8.885614999875001	-8.860324520999999	-8.82951212675
184.0	-8.80715604275	-8.851774048249998	-8.8845051835	-8.90651965575	-8.918729591625	-8.921948580875	-8.916994700875	-8.90467513275	-8.885629172500002	-8.86033944525	-8.829527861625
186.0	-8.807166366375	-8.851784771375	-8.884516341500001	-8.9065312865	-8.918741735625	-8.921961280625	-8.917008006125	-8.9046890955	-8.885643845875	-8.860354895375	-8.829544149375
188.0	-8.807177053625	-8.851795871624999	-8.884527891500001	-8.9065433255	-8.918754305375	-8.921974425	-8.917021776375	-8.90470354525	-8.885659029875	-8.860370881875	-8.829561000875
190.0	-8.807188111625	-8.851807356624999	-8.8845398415	-8.906555780875	-8.91876730925	-8.92198802275	-8.917036020875	-8.90471849175	-8.885674734750001	-8.860387415249999	-8.82957842725
192.0	-8.807199547875001	-8.851819234125	-8.884552199375001	-8.906568660875	-8.918780755875	-8.922002082750002	-8.917050748875	-8.9047339445	-8.8856909705	-8.860404505875	-8.829596439
194.0	-8.807211369625001	-8.851831511624999	-8.884564972875001	-8.906581973625	-8.91879465375	-8.922016614	-8.9170659695	-8.90474991325	-8.885707747000001	-8.86042216425	-8.829615047125
196.0	-8.807223584125001	-8.851844196624999	-8.884578170000001	-8.906595727375	-8.918809011375	-8.922031625375	-8.917081692250001	-8.904766407625	-8.885725074375001	-8.860440400749999	-8.829634262499999
198.0	-8.807236198625	-8.85185729675	-8.88459179875	-8.906609930375	-8.918823837375001	-8.922047125625001	-8.917097926125	-8.904783437125	-8.885742962625	-8.8604592255	-8.829654095625
200.0	-8.807249220500001	-8.851870819624999	-8.884605866625	-8.906624590625	-8.918839140125	-8.922063123625001	-8.917114680375	-8.904801011250001	-8.885761421500002	-8.860478649	-8.82967455725
202.0	-8.807262657125001	-8.851884772624999	-8.88462038175	-8.906639716375	-8.918854928125	-8.922079628250001	-8.917131964125	-8.9048191395	-8.885780460875	-8.8604986815	-8.829695658
204.0	-8.8072765155	-8.851899163499999	-8.884635351875	-8.90665531575	-8.918871209875	-8.922096648125	-8.9171497865	-8.904837831625	-8.885800090750001	-8.860519333125	-8.829717408375
206.0	-8.807290803125001	-8.851913999625	-8.884650784875001	-8.906671396875	-8.918887993625	-8.922114192250001	-8.91716815675	-8.90485709675	-8.885820320875	-8.860540613875	-8.829739818875
208.0	-8.807305527	-8.8519292885	-8.884666688375	-8.906687967875	-8.918905288125	-8.922132269	-8.917187083750001	-8.904876944375	-8.885841160875001	-8.860562534125	-8.8297629
210.0	-8.807320694500001	-8.85194503775	-8.88468307025	-8.906705036625	-8.918923101375	-8.9221508875	-8.9172065765	-8.904897383875	-8.885862620500001	-8.86058510375	-8.829786662125
212.0	-8.807336312750001	-8.851961254625	-8.884699938125001	-8.906722611374999	-8.918941442	-8.922170056	-8.917226644125	-8.904918424625	-8.885884709375	-8.860608332624999	-8.829811115375
214.0	-8.807352388875001	-8.851977946624999	-8.884717299875	-8.906740700124999	-8.918960318125	-8.9221897835	-8.917247295500001	-8.90494007575	-8.885907437250001	-8.860632230875	-8.82983627
216.0	-8.80736893	-8.851995121249999	-8.884735163125	-8.90675931075	-8.918979738125	-8.92221007825	-8.917268539625	-8.904962346625	-8.885930813375001	-8.860656808124999	-8.82986213625
218.0	-8.80738594325	-8.852012785749999	-8.884753535625	-8.906778451125	-8.91899971025	-8.922230949000001	-8.917290385125	-8.904985246375	-8.885954847375	-8.860682074249999	-8.829888724125
220.0	-8.80740343575	-8.8520309475	-8.88477242475	-8.906798129375	-8.919020242750001	-8.92225240425	-8.917312841000001	-8.905008783875001	-8.885979548625	-8.860708038875	-8.829916043375
222.0	-8.8074214145	-8.852049613875	-8.88479183825	-8.90681835325	-8.919041343625	-8.922274452375001	-8.917335916	-8.9050329685	-8.8860049265	-8.8607347115	-8.82994410425
224.0	-8.807439886625001	-8.852068792125	-8.884811783750001	-8.906839130625	-8.919063021125	-8.92229710175	-8.917359618625	-8.905057809	-8.886030990125	-8.860762101999999	-8.82997291625
226.0	-8.807458859125001	-8.852088489624999	-8.884832268750001	-8.906860469249999	-8.91908528325	-8.922320360875	-8.917383957750001	-8.905083314375	-8.886057748875	-8.8607902195	-8.830002489249999
228.0	-8.80747833875	-8.8521087135	-8.884853300625	-8.906882377	-8.919108138125	-8.922344238	-8.917408941875001	-8.9051094935	-8.88608521175	-8.8608190735	-8.83003283275
230.0	-8.80749833275	-8.852129470875	-8.884874886875	-8.906904861374999	-8.919131593625	-8.922368741375001	-8.9174345795	-8.905136355	-8.886113387750001	-8.860848673249999	-8.83006395625
232.0	-8.80751884775	-8.852150769	-8.884897035	-8.906927930375	-8.919155657875	-8.922393879125	-8.917460879125	-8.905163907875	-8.886142286	-8.860879028125	-8.830095869375
234.0	-8.807539890875	-8.852172614999999	-8.884919752250001	-8.90695159125	-8.919180338625	-8.922419659625001	-8.917487849	-8.905192160625	-8.886171915250001	-8.860910147	-8.830128581124999
236.0	-8.80756146875	-8.852195015875	-8.884943046125	-8.906975851875	-8.919205643625	-8.922446090625	-8.917515497750001	-8.905221121875	-8.886202284375	-8.860942038874999	-8.830162100999999
238.0	-8.80758358825	-8.852217978625	-8.88496692375	-8.90700071975	-8.919231580875	-8.9224731805	-8.917543833375	-8.9052508	-8.886233402	-8.860974713	-8.830196438
240.0	-8.807606256125	-8.852241510499999	-8.884991392375001	-8.90702620225	-8.919258157875001	-8.922500937	-8.917572864250001	-8.9052812035	-8.886265276875001	-8.861008177875	-8.83023160125
242.0	-8.807629479000001	-8.852265618125	-8.88501645925	-8.90705230675	-8.9192853825	-8.922529368000001	-8.917602598375	-8.905312340875	-8.886297917625	-8.861042442499999	-8.830267599499999
244.0	-8.807653263875	-8.85229030875	-8.8850421315	-8.907079040874999	-8.91931326225	-8.922558481500001	-8.917633044	-8.905344220125	-8.886331332625002	-8.861077515249999	-8.830304441625
246.0	-8.807677617000001	-8.852315588875	-8.88506841625	-8.90710641175	-8.919341804625	-8.92258828525	-8.917664208875001	-8.90537684975	-8.886365530125001	-8.861113405	-8.830342136375
248.0	-8.80770254525	-8.852341465624999	-8.8850953205	-8.90713442675	-8.919371017375001	-8.922618786875	-8.917696101125001	-8.905410237625	-8.886400518750001	-8.86115012	-8.830380692375
250.0	-8.807728055	-8.852367945749998	-8.885122851250001	-8.907163093	-8.919400907625	-8.922649994125	-8.9177287285	-8.90544439175	-8.886436306375002	-8.861187668625	-8.830420118125
252.0	-8.807754152875	-8.85239503575	-8.885151015625	-8.907192417874999	-8.919431483	-8.9226819145	-8.917762098875	-8.905479320375001	-8.88647290125	-8.861226059249999	-8.830460421875
254.0	-8.80778084525	-8.8524227425	-8.88517982025	-8.907222408125	-8.919462750625	-8.9227145555	-8.91779621975	-8.905515031125	-8.8865103115	-8.8612653	-8.830501611999999
256.0	-8.807808138625001	-8.852451072625	-8.885209272125	-8.907253071125	-8.919494717875	-8.922747924625	-8.917831098875	-8.90555153175	-8.886548544875001	-8.86130539875	-8.83054369675
258.0	-8.807836039500001	-8.85248003275	-8.885239378	-8.90728441375	-8.919527391875	-8.922782029125	-8.917866743875	-8.905588830125	-8.886587609375	-8.86134636375	-8.830586684
260.0	-8.807864553875001	-8.85250962925	-8.885270144625	-8.907316443	-8.919560779625	-8.9228168765	-8.917903162	-8.90562693375	-8.886627512625001	-8.861388202625	-8.83063058175
262.0	-8.807893688375001	-8.852539868749998	-8.885301578750001	-8.9073491655	-8.9195948885	-8.92285247375	-8.91794036075	-8.905665850125	-8.886668262375	-8.86143092325	-8.830675397875
264.0	-8.807923449125001	-8.852570757625	-8.885333686875	-8.907382588375	-8.919629725125	-8.92288882825	-8.917978347375	-8.905705586875	-8.886709866	-8.861474533125	-8.830721140125
266.0	-8.807953842125	-8.852602302249998	-8.885366475625	-8.90741671825	-8.919665296625	-8.922925946875	-8.918017129125	-8.905746151	-8.886752331125	-8.86151904	-8.830767816
268.0	-8.807984873875	-8.852634509	-8.8853999515	-8.907451561624999	-8.919701609875	-8.92296383675	-8.91805671325	-8.905787550125	-8.886795665125002	-8.861564451249999	-8.830815433125
270.0	-8.808016550125	-8.852667384124999	-8.885434121000001	-8.907487125374999	-8.919738671500001	-8.923002504625	-8.9180971065	-8.905829791125	-8.886839875125	-8.861610774125	-8.830863998875
272.0	-8.808048877125001	-8.852700933749999	-8.885468990375001	-8.907523416	-8.919776488250001	-8.923041957625001	-8.918138316125	-8.90587288125	-8.886884968375	-8.861658016	-8.8309135205
274.0	-8.808081860875001	-8.85273516425	-8.885504566125	-8.907560439874999	-8.919815066875	-8.92308220225	-8.918180349	-8.9059168275	-8.886930952	-8.86170618375	-8.830964005
276.0	-8.808115507250001	-8.852770081625	-8.885540854375	-8.9075982035	-8.91985441375	-8.92312324525	-8.91822321175	-8.905961636625	-8.88697783275	-8.86175528475	-8.831015459625
278.0	-8.808149822125001	-8.852805691875	-8.8855778615	-8.90763671325	-8.919894535500001	-8.923165093375001	-8.91826691125	-8.906007315625	-8.88702561775	-8.861805325625	-8.83106789125
280.0	-8.808184811375	-8.852842000999999	-8.8856155935	-8.907675975375	-8.9199354385	-8.923207753125	-8.918311454125	-8.906053871	-8.88707431375	-8.86185631325	-8.83112130675
282.0	-8.80822048075	-8.852879015125	-8.8856540565	-8.907715996124999	-8.91997712925	-8.923251230875001	-8.918356846750001	-8.906101309625	-8.88712392725	-8.861908254374999	-8.83117571275
284.0	-8.808256836	-8.852916739874999	-8.885693256625	-8.907756781625	-8.92001961375	-8.923295533000001	-8.91840309575	-8.90614963775	-8.887174465000001	-8.861961155625	-8.831231115875
286.0	-8.808293882875	-8.85295518125	-8.885733199625001	-8.907798338	-8.920062898375	-8.923340665875001	-8.918450207625	-8.906198862	-8.88722593325	-8.8620150235	-8.831287522624999
288.0	-8.808331626875	-8.852994344999999	-8.885773891625	-8.907840671375	-8.92010698925	-8.923386635625	-8.918498188375	-8.90624898875	-8.88727833875	-8.862069864375	-8.831344939375
290.0	-8.80837007375	-8.853034236749998	-8.8858153385	-8.9078837875	-8.920151892375001	-8.9234334485	-8.918547044375	-8.906300024125	-8.887331687500001	-8.862125684499999	-8.831403372375
