temp,c11,c12,c13,c14,c15,c16,c21,c22,c23,c24,c25,c26,c31,c32,c33,c34,c35,c36,c41,c42,c43,c44,c45,c46,c51,c52,c53,c54,c55,c56,c61,c62,c63,c64,c65,c66
20.0,1053.128227340293,134.16816000695965,134.16816000695965,0.0,0.0,0.0,134.16816000695965,1053.128227340293,134.16816000695965,0.0,0.0,0.0,134.16816000695965,134.16816000695965,1053.128227340293,0.0,0.0,0.0,0.0,0.0,0.0,567.7487986666666,0.0,0.0,0.0,0.0,0.0,0.0,567.7487986666666,0.0,0.0,0.0,0.0,0.0,0.0,567.7487986666666
22.0,1053.0324560942097,134.15668202754318,134.15668202754318,0.0,0.0,0.0,134.15668202754318,1053.0324560942097,134.15668202754318,0.0,0.0,0.0,134.15668202754318,134.15668202754318,1053.0324560942097,0.0,0.0,0.0,0.0,0.0,0.0,567.6884785333333,0.0,0.0,0.0,0.0,0.0,0.0,567.6884785333333,0.0,0.0,0.0,0.0,0.0,0.0,567.6884785333333
24.0,1052.9366879959323,134.14520719593222,134.14520719593222,0.0,0.0,0.0,134.14520719593222,1052.9366879959323,134.14520719593222,0.0,0.0,0.0,134.14520719593222,134.14520719593222,1052.9366879959323,0.0,0.0,0.0,0.0,0.0,0.0,567.6281584,0.0,0.0,0.0,0.0,0.0,0.0,567.6281584,0.0,0.0,0.0,0.0,0.0,0.0,567.6281584
26.0,1052.8408957682284,134.13370823489512,134.13370823489512,0.0,0.0,0.0,134.13370823489512,1052.8408957682284,134.13370823489512,0.0,0.0,0.0,134.13370823489512,134.13370823489512,1052.8408957682284,0.0,0.0,0.0,0.0,0.0,0.0,567.5678382666666,0.0,0.0,0.0,0.0,0.0,0.0,567.5678382666666,0.0,0.0,0.0,0.0,0.0,0.0,567.5678382666666
28.0,1052.7451526085765,134.1222583419098,134.1222583419098,0.0,0.0,0.0,134.1222583419098,1052.7451526085765,134.1222583419098,0.0,0.0,0.0,134.1222583419098,134.1222583419098,1052.7451526085765,0.0,0.0,0.0,0.0,0.0,0.0,567.5075181333333,0.0,0.0,0.0,0.0,0.0,0.0,567.5075181333333,0.0,0.0,0.0,0.0,0.0,0.0,567.5075181333333
30.0,1052.6493723557678,134.11077135576787,134.11077135576787,0.0,0.0,0.0,134.11077135576787,1052.6493723557678,134.11077135576787,0.0,0.0,0.0,134.11077135576787,134.11077135576787,1052.6493723557678,0.0,0.0,0.0,0.0,0.0,0.0,567.447198,0.0,0.0,0.0,0.0,0.0,0.0,567.447198,0.0,0.0,0.0,0.0,0.0,0.0,567.447198
32.0,1052.5535974463705,134.09928971303705,134.09928971303705,0.0,0.0,0.0,134.09928971303705,1052.5535974463705,134.09928971303705,0.0,0.0,0.0,134.09928971303705,134.09928971303705,1052.5535974463705,0.0,0.0,0.0,0.0,0.0,0.0,567.3868778666666,0.0,0.0,0.0,0.0,0.0,0.0,567.3868778666666,0.0,0.0,0.0,0.0,0.0,0.0,567.3868778666666
34.0,1052.4578345696918,134.08782010302534,134.08782010302534,0.0,0.0,0.0,134.08782010302534,1052.4578345696918,134.08782010302534,0.0,0.0,0.0,134.08782010302534,134.08782010302534,1052.4578345696918,0.0,0.0,0.0,0.0,0.0,0.0,567.3265577333333,0.0,0.0,0.0,0.0,0.0,0.0,567.3265577333333,0.0,0.0,0.0,0.0,0.0,0.0,567.3265577333333
36.0,1052.3620631315007,134.07634193150056,134.07634193150056,0.0,0.0,0.0,134.07634193150056,1052.3620631315007,134.07634193150056,0.0,0.0,0.0,134.07634193150056,134.07634193150056,1052.3620631315007,0.0,0.0,0.0,0.0,0.0,0.0,567.2662376,0.0,0.0,0.0,0.0,0.0,0.0,567.2662376,0.0,0.0,0.0,0.0,0.0,0.0,567.2662376
38.0,1052.2663243313496,134.06489639801617,134.06489639801617,0.0,0.0,0.0,134.06489639801617,1052.2663243313496,134.06489639801617,0.0,0.0,0.0,134.06489639801617,134.06489639801617,1052.2663243313496,0.0,0.0,0.0,0.0,0.0,0.0,567.2059174666666,0.0,0.0,0.0,0.0,0.0,0.0,567.2059174666666,0.0,0.0,0.0,0.0,0.0,0.0,567.2059174666666
40.0,1052.1705252959177,134.0533906292511,134.0533906292511,0.0,0.0,0.0,134.0533906292511,1052.1705252959177,134.0533906292511,0.0,0.0,0.0,134.0533906292511,134.0533906292511,1052.1705252959177,0.0,0.0,0.0,0.0,0.0,0.0,567.1455973333333,0.0,0.0,0.0,0.0,0.0,0.0,567.1455973333333,0.0,0.0,0.0,0.0,0.0,0.0,567.1455973333333
42.0,1052.0748117704438,134.0419703704438,134.0419703704438,0.0,0.0,0.0,134.0419703704438,1052.0748117704438,134.0419703704438,0.0,0.0,0.0,134.0419703704438,134.0419703704438,1052.0748117704438,0.0,0.0,0.0,0.0,0.0,0.0,567.0852772,0.0,0.0,0.0,0.0,0.0,0.0,567.0852772,0.0,0.0,0.0,0.0,0.0,0.0,567.0852772
44.0,1051.979016104154,134.0304679708206,134.0304679708206,0.0,0.0,0.0,134.0304679708206,1051.979016104154,134.0304679708206,0.0,0.0,0.0,134.0304679708206,134.0304679708206,1051.979016104154,0.0,0.0,0.0,0.0,0.0,0.0,567.0249570666666,0.0,0.0,0.0,0.0,0.0,0.0,567.0249570666666,0.0,0.0,0.0,0.0,0.0,0.0,567.0249570666666
46.0,1051.8832840988698,134.01902923220322,134.01902923220322,0.0,0.0,0.0,134.01902923220322,1051.8832840988698,134.01902923220322,0.0,0.0,0.0,134.01902923220322,134.01902923220322,1051.8832840988698,0.0,0.0,0.0,0.0,0.0,0.0,566.9646369333333,0.0,0.0,0.0,0.0,0.0,0.0,566.9646369333333,0.0,0.0,0.0,0.0,0.0,0.0,566.9646369333333
48.0,1051.787527544331,134.00756594433088,134.00756594433088,0.0,0.0,0.0,134.00756594433088,1051.787527544331,134.00756594433088,0.0,0.0,0.0,134.00756594433088,134.00756594433088,1051.787527544331,0.0,0.0,0.0,0.0,0.0,0.0,566.9043168,0.0,0.0,0.0,0.0,0.0,0.0,566.9043168,0.0,0.0,0.0,0.0,0.0,0.0,566.9043168
50.0,1051.691802826947,133.9961344936136,133.9961344936136,0.0,0.0,0.0,133.9961344936136,1051.691802826947,133.9961344936136,0.0,0.0,0.0,133.9961344936136,133.9961344936136,1051.691802826947,0.0,0.0,0.0,0.0,0.0,0.0,566.8439966666666,0.0,0.0,0.0,0.0,0.0,0.0,566.8439966666666,0.0,0.0,0.0,0.0,0.0,0.0,566.8439966666666
52.0,1051.5960494851158,133.984674418449,133.984674418449,0.0,0.0,0.0,133.984674418449,1051.5960494851158,133.984674418449,0.0,0.0,0.0,133.984674418449,133.984674418449,1051.5960494851158,0.0,0.0,0.0,0.0,0.0,0.0,566.7836765333333,0.0,0.0,0.0,0.0,0.0,0.0,566.7836765333333,0.0,0.0,0.0,0.0,0.0,0.0,566.7836765333333
54.0,1051.5003305951554,133.97324879515534,133.97324879515534,0.0,0.0,0.0,133.97324879515534,1051.5003305951554,133.97324879515534,0.0,0.0,0.0,133.97324879515534,133.97324879515534,1051.5003305951554,0.0,0.0,0.0,0.0,0.0,0.0,566.7233564,0.0,0.0,0.0,0.0,0.0,0.0,566.7233564,0.0,0.0,0.0,0.0,0.0,0.0,566.7233564
56.0,1051.404572914582,133.9617843812486,133.9617843812486,0.0,0.0,0.0,133.9617843812486,1051.404572914582,133.9617843812486,0.0,0.0,0.0,133.9617843812486,133.9617843812486,1051.404572914582,0.0,0.0,0.0,0.0,0.0,0.0,566.6630362666666,0.0,0.0,0.0,0.0,0.0,0.0,566.6630362666666,0.0,0.0,0.0,0.0,0.0,0.0,566.6630362666666
58.0,1051.308875617232,133.95038035056518,133.95038035056518,0.0,0.0,0.0,133.95038035056518,1051.308875617232,133.95038035056518,0.0,0.0,0.0,133.95038035056518,133.95038035056518,1051.308875617232,0.0,0.0,0.0,0.0,0.0,0.0,566.6027161333333,0.0,0.0,0.0,0.0,0.0,0.0,566.6027161333333,0.0,0.0,0.0,0.0,0.0,0.0,566.6027161333333
60.0,1051.2131796004562,133.9389776004561,133.9389776004561,0.0,0.0,0.0,133.9389776004561,1051.2131796004562,133.9389776004561,0.0,0.0,0.0,133.9389776004561,133.9389776004561,1051.2131796004562,0.0,0.0,0.0,0.0,0.0,0.0,566.5423959999999,0.0,0.0,0.0,0.0,0.0,0.0,566.5423959999999,0.0,0.0,0.0,0.0,0.0,0.0,566.5423959999999
62.0,1051.1174308609557,133.92752212762227,133.92752212762227,0.0,0.0,0.0,133.92752212762227,1051.1174308609557,133.92752212762227,0.0,0.0,0.0,133.92752212762227,133.92752212762227,1051.1174308609557,0.0,0.0,0.0,0.0,0.0,0.0,566.4820758666666,0.0,0.0,0.0,0.0,0.0,0.0,566.4820758666666,0.0,0.0,0.0,0.0,0.0,0.0,566.4820758666666
64.0,1051.0217349839138,133.91611951724698,133.91611951724698,0.0,0.0,0.0,133.91611951724698,1051.0217349839138,133.91611951724698,0.0,0.0,0.0,133.91611951724698,133.91611951724698,1051.0217349839138,0.0,0.0,0.0,0.0,0.0,0.0,566.4217557333333,0.0,0.0,0.0,0.0,0.0,0.0,566.4217557333333,0.0,0.0,0.0,0.0,0.0,0.0,566.4217557333333
66.0,1050.9260818679238,133.90475966792383,133.90475966792383,0.0,0.0,0.0,133.90475966792383,1050.9260818679238,133.90475966792383,0.0,0.0,0.0,133.90475966792383,133.90475966792383,1050.9260818679238,0.0,0.0,0.0,0.0,0.0,0.0,566.3614355999999,0.0,0.0,0.0,0.0,0.0,0.0,566.3614355999999,0.0,0.0,0.0,0.0,0.0,0.0,566.3614355999999
68.0,1050.8303862003959,133.89335726706244,133.89335726706244,0.0,0.0,0.0,133.89335726706244,1050.8303862003959,133.89335726706244,0.0,0.0,0.0,133.89335726706244,133.89335726706244,1050.8303862003959,0.0,0.0,0.0,0.0,0.0,0.0,566.3011154666666,0.0,0.0,0.0,0.0,0.0,0.0,566.3011154666666,0.0,0.0,0.0,0.0,0.0,0.0,566.3011154666666
70.0,1050.7346592440604,133.88192357739374,133.88192357739374,0.0,0.0,0.0,133.88192357739374,1050.7346592440604,133.88192357739374,0.0,0.0,0.0,133.88192357739374,133.88192357739374,1050.7346592440604,0.0,0.0,0.0,0.0,0.0,0.0,566.2407953333333,0.0,0.0,0.0,0.0,0.0,0.0,566.2407953333333,0.0,0.0,0.0,0.0,0.0,0.0,566.2407953333333
72.0,1050.6390751460196,133.8706327460196,133.8706327460196,0.0,0.0,0.0,133.8706327460196,1050.6390751460196,133.8706327460196,0.0,0.0,0.0,133.8706327460196,133.8706327460196,1050.6390751460196,0.0,0.0,0.0,0.0,0.0,0.0,566.1804751999999,0.0,0.0,0.0,0.0,0.0,0.0,566.1804751999999,0.0,0.0,0.0,0.0,0.0,0.0,566.1804751999999
74.0,1050.5433674573915,133.8592183240582,133.8592183240582,0.0,0.0,0.0,133.8592183240582,1050.5433674573915,133.8592183240582,0.0,0.0,0.0,133.8592183240582,133.8592183240582,1050.5433674573915,0.0,0.0,0.0,0.0,0.0,0.0,566.1201550666666,0.0,0.0,0.0,0.0,0.0,0.0,566.1201550666666,0.0,0.0,0.0,0.0,0.0,0.0,566.1201550666666
76.0,1050.4477650165006,133.8479091498339,133.8479091498339,0.0,0.0,0.0,133.8479091498339,1050.4477650165006,133.8479091498339,0.0,0.0,0.0,133.8479091498339,133.8479091498339,1050.4477650165006,0.0,0.0,0.0,0.0,0.0,0.0,566.0598349333333,0.0,0.0,0.0,0.0,0.0,0.0,566.0598349333333,0.0,0.0,0.0,0.0,0.0,0.0,566.0598349333333
78.0,1050.35208111493,133.83651851492974,133.83651851492974,0.0,0.0,0.0,133.83651851492974,1050.35208111493,133.83651851492974,0.0,0.0,0.0,133.83651851492974,133.83651851492974,1050.35208111493,0.0,0.0,0.0,0.0,0.0,0.0,565.9995147999999,0.0,0.0,0.0,0.0,0.0,0.0,565.9995147999999,0.0,0.0,0.0,0.0,0.0,0.0,565.9995147999999
80.0,1050.2564992918105,133.82522995847714,133.82522995847714,0.0,0.0,0.0,133.82522995847714,1050.2564992918105,133.82522995847714,0.0,0.0,0.0,133.82522995847714,133.82522995847714,1050.2564992918105,0.0,0.0,0.0,0.0,0.0,0.0,565.9391946666666,0.0,0.0,0.0,0.0,0.0,0.0,565.9391946666666,0.0,0.0,0.0,0.0,0.0,0.0,565.9391946666666
82.0,1050.1608877211222,133.81391165445547,133.81391165445547,0.0,0.0,0.0,133.81391165445547,1050.1608877211222,133.81391165445547,0.0,0.0,0.0,133.81391165445547,133.81391165445547,1050.1608877211222,0.0,0.0,0.0,0.0,0.0,0.0,565.8788745333333,0.0,0.0,0.0,0.0,0.0,0.0,565.8788745333333,0.0,0.0,0.0,0.0,0.0,0.0,565.8788745333333
84.0,1050.0652609582787,133.80257815827855,133.80257815827855,0.0,0.0,0.0,133.80257815827855,1050.0652609582787,133.80257815827855,0.0,0.0,0.0,133.80257815827855,133.80257815827855,1050.0652609582787,0.0,0.0,0.0,0.0,0.0,0.0,565.8185543999999,0.0,0.0,0.0,0.0,0.0,0.0,565.8185543999999,0.0,0.0,0.0,0.0,0.0,0.0,565.8185543999999
86.0,1049.9697055132142,133.7913159798808,133.7913159798808,0.0,0.0,0.0,133.7913159798808,1049.9697055132142,133.7913159798808,0.0,0.0,0.0,133.7913159798808,133.7913159798808,1049.9697055132142,0.0,0.0,0.0,0.0,0.0,0.0,565.7582342666666,0.0,0.0,0.0,0.0,0.0,0.0,565.7582342666666,0.0,0.0,0.0,0.0,0.0,0.0,565.7582342666666
88.0,1049.8741327564815,133.78003648981468,133.78003648981468,0.0,0.0,0.0,133.78003648981468,1049.8741327564815,133.78003648981468,0.0,0.0,0.0,133.78003648981468,133.78003648981468,1049.8741327564815,0.0,0.0,0.0,0.0,0.0,0.0,565.6979141333333,0.0,0.0,0.0,0.0,0.0,0.0,565.6979141333333,0.0,0.0,0.0,0.0,0.0,0.0,565.6979141333333
90.0,1049.7785331606271,133.76873016062723,133.76873016062723,0.0,0.0,0.0,133.76873016062723,1049.7785331606271,133.76873016062723,0.0,0.0,0.0,133.76873016062723,133.76873016062723,1049.7785331606271,0.0,0.0,0.0,0.0,0.0,0.0,565.6375939999999,0.0,0.0,0.0,0.0,0.0,0.0,565.6375939999999,0.0,0.0,0.0,0.0,0.0,0.0,565.6375939999999
92.0,1049.6830914659208,133.75758173258745,133.75758173258745,0.0,0.0,0.0,133.75758173258745,1049.6830914659208,133.75758173258745,0.0,0.0,0.0,133.75758173258745,133.75758173258745,1049.6830914659208,0.0,0.0,0.0,0.0,0.0,0.0,565.5772738666666,0.0,0.0,0.0,0.0,0.0,0.0,565.5772738666666,0.0,0.0,0.0,0.0,0.0,0.0,565.5772738666666
94.0,1049.5875004114355,133.74628394476872,133.74628394476872,0.0,0.0,0.0,133.74628394476872,1049.5875004114355,133.74628394476872,0.0,0.0,0.0,133.74628394476872,133.74628394476872,1049.5875004114355,0.0,0.0,0.0,0.0,0.0,0.0,565.5169537333333,0.0,0.0,0.0,0.0,0.0,0.0,565.5169537333333,0.0,0.0,0.0,0.0,0.0,0.0,565.5169537333333
96.0,1049.4920535459416,133.73513034594143,133.73513034594143,0.0,0.0,0.0,133.73513034594143,1049.4920535459416,133.73513034594143,0.0,0.0,0.0,133.73513034594143,133.73513034594143,1049.4920535459416,0.0,0.0,0.0,0.0,0.0,0.0,565.4566335999999,0.0,0.0,0.0,0.0,0.0,0.0,565.4566335999999,0.0,0.0,0.0,0.0,0.0,0.0,565.4566335999999
98.0,1049.396599646081,133.72396971274773,133.72396971274773,0.0,0.0,0.0,133.72396971274773,1049.396599646081,133.72396971274773,0.0,0.0,0.0,133.72396971274773,133.72396971274773,1049.396599646081,0.0,0.0,0.0,0.0,0.0,0.0,565.3963134666666,0.0,0.0,0.0,0.0,0.0,0.0,565.3963134666666,0.0,0.0,0.0,0.0,0.0,0.0,565.3963134666666
100.0,1049.3011031330097,133.71276646634288,133.71276646634288,0.0,0.0,0.0,133.71276646634288,1049.3011031330097,133.71276646634288,0.0,0.0,0.0,133.71276646634288,133.71276646634288,1049.3011031330097,0.0,0.0,0.0,0.0,0.0,0.0,565.3359933333334,0.0,0.0,0.0,0.0,0.0,0.0,565.3359933333334,0.0,0.0,0.0,0.0,0.0,0.0,565.3359933333334
102.0,1049.2056640171306,133.70162061713052,133.70162061713052,0.0,0.0,0.0,133.70162061713052,1049.2056640171306,133.70162061713052,0.0,0.0,0.0,133.70162061713052,133.70162061713052,1049.2056640171306,0.0,0.0,0.0,0.0,0.0,0.0,565.2756732,0.0,0.0,0.0,0.0,0.0,0.0,565.2756732,0.0,0.0,0.0,0.0,0.0,0.0,565.2756732
104.0,1049.1103128758946,133.6905627425612,133.6905627425612,0.0,0.0,0.0,133.6905627425612,1049.1103128758946,133.6905627425612,0.0,0.0,0.0,133.6905627425612,133.6905627425612,1049.1103128758946,0.0,0.0,0.0,0.0,0.0,0.0,565.2153530666667,0.0,0.0,0.0,0.0,0.0,0.0,565.2153530666667,0.0,0.0,0.0,0.0,0.0,0.0,565.2153530666667
106.0,1049.014921574115,133.6794647074484,133.6794647074484,0.0,0.0,0.0,133.6794647074484,1049.014921574115,133.6794647074484,0.0,0.0,0.0,133.6794647074484,133.6794647074484,1049.014921574115,0.0,0.0,0.0,0.0,0.0,0.0,565.1550329333334,0.0,0.0,0.0,0.0,0.0,0.0,565.1550329333334,0.0,0.0,0.0,0.0,0.0,0.0,565.1550329333334
108.0,1048.9195255010732,133.66836190107318,133.66836190107318,0.0,0.0,0.0,133.66836190107318,1048.9195255010732,133.66836190107318,0.0,0.0,0.0,133.66836190107318,133.66836190107318,1048.9195255010732,0.0,0.0,0.0,0.0,0.0,0.0,565.0947128,0.0,0.0,0.0,0.0,0.0,0.0,565.0947128,0.0,0.0,0.0,0.0,0.0,0.0,565.0947128
110.0,1048.8242249313616,133.6573545980283,133.6573545980283,0.0,0.0,0.0,133.6573545980283,1048.8242249313616,133.6573545980283,0.0,0.0,0.0,133.6573545980283,133.6573545980283,1048.8242249313616,0.0,0.0,0.0,0.0,0.0,0.0,565.0343926666667,0.0,0.0,0.0,0.0,0.0,0.0,565.0343926666667,0.0,0.0,0.0,0.0,0.0,0.0,565.0343926666667
112.0,1048.728877648194,133.64630058152736,133.64630058152736,0.0,0.0,0.0,133.64630058152736,1048.728877648194,133.64630058152736,0.0,0.0,0.0,133.64630058152736,133.64630058152736,1048.728877648194,0.0,0.0,0.0,0.0,0.0,0.0,564.9740725333334,0.0,0.0,0.0,0.0,0.0,0.0,564.9740725333334,0.0,0.0,0.0,0.0,0.0,0.0,564.9740725333334
114.0,1048.6336667848793,133.6353829848793,133.6353829848793,0.0,0.0,0.0,133.6353829848793,1048.6336667848793,133.6353829848793,0.0,0.0,0.0,133.6353829848793,133.6353829848793,1048.6336667848793,0.0,0.0,0.0,0.0,0.0,0.0,564.9137524,0.0,0.0,0.0,0.0,0.0,0.0,564.9137524,0.0,0.0,0.0,0.0,0.0,0.0,564.9137524
116.0,1048.5384507460687,133.62446021273556,133.62446021273556,0.0,0.0,0.0,133.62446021273556,1048.5384507460687,133.62446021273556,0.0,0.0,0.0,133.62446021273556,133.62446021273556,1048.5384507460687,0.0,0.0,0.0,0.0,0.0,0.0,564.8534322666667,0.0,0.0,0.0,0.0,0.0,0.0,564.8534322666667,0.0,0.0,0.0,0.0,0.0,0.0,564.8534322666667
118.0,1048.4431362038965,133.6134389372298,133.6134389372298,0.0,0.0,0.0,133.6134389372298,1048.4431362038965,133.6134389372298,0.0,0.0,0.0,133.6134389372298,133.6134389372298,1048.4431362038965,0.0,0.0,0.0,0.0,0.0,0.0,564.7931121333334,0.0,0.0,0.0,0.0,0.0,0.0,564.7931121333334,0.0,0.0,0.0,0.0,0.0,0.0,564.7931121333334
120.0,1048.3479534057178,133.60254940571795,133.60254940571795,0.0,0.0,0.0,133.60254940571795,1048.3479534057178,133.60254940571795,0.0,0.0,0.0,133.60254940571795,133.60254940571795,1048.3479534057178,0.0,0.0,0.0,0.0,0.0,0.0,564.732792,0.0,0.0,0.0,0.0,0.0,0.0,564.732792,0.0,0.0,0.0,0.0,0.0,0.0,564.732792
122.0,1048.2529531195414,133.59184238620796,133.59184238620796,0.0,0.0,0.0,133.59184238620796,1048.2529531195414,133.59184238620796,0.0,0.0,0.0,133.59184238620796,133.59184238620796,1048.2529531195414,0.0,0.0,0.0,0.0,0.0,0.0,564.6724718666667,0.0,0.0,0.0,0.0,0.0,0.0,564.6724718666667,0.0,0.0,0.0,0.0,0.0,0.0,564.6724718666667
124.0,1048.1577649471876,133.58094748052088,133.58094748052088,0.0,0.0,0.0,133.58094748052088,1048.1577649471876,133.58094748052088,0.0,0.0,0.0,133.58094748052088,133.58094748052088,1048.1577649471876,0.0,0.0,0.0,0.0,0.0,0.0,564.6121517333333,0.0,0.0,0.0,0.0,0.0,0.0,564.6121517333333,0.0,0.0,0.0,0.0,0.0,0.0,564.6121517333333
126.0,1048.062715460585,133.57019126058483,133.57019126058483,0.0,0.0,0.0,133.57019126058483,1048.062715460585,133.57019126058483,0.0,0.0,0.0,133.57019126058483,133.57019126058483,1048.062715460585,0.0,0.0,0.0,0.0,0.0,0.0,564.5518316,0.0,0.0,0.0,0.0,0.0,0.0,564.5518316,0.0,0.0,0.0,0.0,0.0,0.0,564.5518316
128.0,1047.9676973166422,133.559466383309,133.559466383309,0.0,0.0,0.0,133.559466383309,1047.9676973166422,133.559466383309,0.0,0.0,0.0,133.559466383309,133.559466383309,1047.9676973166422,0.0,0.0,0.0,0.0,0.0,0.0,564.4915114666667,0.0,0.0,0.0,0.0,0.0,0.0,564.4915114666667,0.0,0.0,0.0,0.0,0.0,0.0,564.4915114666667
130.0,1047.872709576091,133.54877190942418,133.54877190942418,0.0,0.0,0.0,133.54877190942418,1047.872709576091,133.54877190942418,0.0,0.0,0.0,133.54877190942418,133.54877190942418,1047.872709576091,0.0,0.0,0.0,0.0,0.0,0.0,564.4311913333333,0.0,0.0,0.0,0.0,0.0,0.0,564.4311913333333,0.0,0.0,0.0,0.0,0.0,0.0,564.4311913333333
132.0,1047.777777021576,133.53813262157598,133.53813262157598,0.0,0.0,0.0,133.53813262157598,1047.777777021576,133.53813262157598,0.0,0.0,0.0,133.53813262157598,133.53813262157598,1047.777777021576,0.0,0.0,0.0,0.0,0.0,0.0,564.3708712,0.0,0.0,0.0,0.0,0.0,0.0,564.3708712,0.0,0.0,0.0,0.0,0.0,0.0,564.3708712
134.0,1047.6828806797096,133.52752954637614,133.52752954637614,0.0,0.0,0.0,133.52752954637614,1047.6828806797096,133.52752954637614,0.0,0.0,0.0,133.52752954637614,133.52752954637614,1047.6828806797096,0.0,0.0,0.0,0.0,0.0,0.0,564.3105510666667,0.0,0.0,0.0,0.0,0.0,0.0,564.3105510666667,0.0,0.0,0.0,0.0,0.0,0.0,564.3105510666667
136.0,1047.5879798233852,133.51692195671848,133.51692195671848,0.0,0.0,0.0,133.51692195671848,1047.5879798233852,133.51692195671848,0.0,0.0,0.0,133.51692195671848,133.51692195671848,1047.5879798233852,0.0,0.0,0.0,0.0,0.0,0.0,564.2502309333333,0.0,0.0,0.0,0.0,0.0,0.0,564.2502309333333,0.0,0.0,0.0,0.0,0.0,0.0,564.2502309333333
138.0,1047.4932864581306,133.50652185813044,133.50652185813044,0.0,0.0,0.0,133.50652185813044,1047.4932864581306,133.50652185813044,0.0,0.0,0.0,133.50652185813044,133.50652185813044,1047.4932864581306,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108
