temperature	helm_energy	Cv
0.0	-8.906277799625	0.0
2.0	-8.906277799625	0.0
4.0	-8.906277799625	5.9875e-06
6.0	-8.906277799625	3.4775e-05
8.0	-8.9062778	9.0075e-05
10.0	-8.906277800749999	0.0001787625
12.0	-8.906277802249999	0.0003100875
14.0	-8.90627780475	0.0004932625
16.0	-8.906277808625	0.0007373625
18.0	-8.9062778145	0.001051475
20.0	-8.906277822625	0.0014447875
22.0	-8.906277833625	0.0019266
24.0	-8.906277848124999	0.0025064125
26.0	-8.906277866875	0.0031939
28.0	-8.9062778905	0.0039989625
30.0	-8.906277919875	0.0049317375
32.0	-8.90627795575	0.0060026875
34.0	-8.906277999124999	0.007222575
36.0	-8.906278051125	0.00860255
38.0	-8.906278112625	0.0101542
40.0	-8.906278184875	0.011889625
42.0	-8.906278268874999	0.013821475
44.0	-8.90627836625	0.0159631
46.0	-8.906278477999999	0.018328625
48.0	-8.90627860575	0.0209330125
50.0	-8.906278750875	0.023792225
52.0	-8.906278915125	0.02692325
54.0	-8.906279099999999	0.0303442375
56.0	-8.9062793075	0.0340744875
58.0	-8.906279539249999	0.0381345625
60.0	-8.906279797249999	0.042546225
62.0	-8.90628008375	0.047332425
64.0	-8.90628040075	0.052517325
66.0	-8.906280750625	0.058126075
68.0	-8.906281135625	0.064184875
70.0	-8.9062815585	0.0707206875
72.0	-8.90628202175	0.0777611875
74.0	-8.90628252825	0.0853345875
76.0	-8.906283080875	0.093469425
78.0	-8.906283682625	0.102194425
80.0	-8.906284336875	0.111538275
82.0	-8.906285046875	0.1215294875
84.0	-8.90628581625	0.1321962
86.0	-8.9062866485	0.1435660375
88.0	-8.9062875475	0.1556659375
90.0	-8.906288517375	0.1685220125
92.0	-8.906289562125	0.182159425
94.0	-8.906290686124999	0.1966023
96.0	-8.90629189375	0.2118736125
98.0	-8.906293189625	0.2279951
100.0	-8.906294578625	0.2449872375
102.0	-8.906296065625	0.2628691625
104.0	-8.90629765575	0.28165865
106.0	-8.906299354249999	0.301372125
108.0	-8.906301166375	0.3220246
110.0	-8.906303097875	0.3436297125
112.0	-8.906305154375	0.366199775
114.0	-8.9063073415	0.3897457375
116.0	-8.9063096655	0.4142772625
118.0	-8.906312132375	0.4398027125
120.0	-8.906314748375	0.466329275
122.0	-8.906317519749999	0.4938629125
124.0	-8.906320453125	0.5224084875
126.0	-8.906323555	0.5519697875
128.0	-8.906326832125	0.582549525
130.0	-8.906330291249999	0.614149475
132.0	-8.906333939375	0.646770475
134.0	-8.9063377835	0.680412475
136.0	-8.906341830875	0.7150745875
138.0	-8.906346088374999	0.750755175
140.0	-8.906350563624999	0.7874518125
142.0	-8.90635526375	0.825161425
144.0	-8.906360196375	0.863880225
146.0	-8.906365369	0.90360385
148.0	-8.90637078925	0.9443273375
150.0	-8.906376464625	0.986045175
152.0	-8.906382403	1.028751325
154.0	-8.906388611999999	1.07243925
156.0	-8.90639509975	1.1171019625
158.0	-8.90640187375	1.1627320125
160.0	-8.90640894225	1.2093215375
162.0	-8.906416313	1.256862275
164.0	-8.906423994125	1.3053455875
166.0	-8.906431993625	1.3547624375
168.0	-8.906440319625	1.4051034875
170.0	-8.906448980124999	1.4563590375
172.0	-8.90645798325	1.5085190625
174.0	-8.90646733725	1.5615732375
176.0	-8.90647705025	1.61551095
178.0	-8.906487130375	1.670321275
180.0	-8.906497585875	1.7259930375
182.0	-8.906508425	1.7825148
184.0	-8.90651965575	1.8398748375
186.0	-8.9065312865	1.8980612125
188.0	-8.9065433255	1.9570617625
