temperature	helm_energy	Cv
0.0	-8.904523254375	0.0
2.0	-8.904523254375	0.0
4.0	-8.904523254375	7.9875e-06
6.0	-8.904523254375	4.34375e-05
8.0	-8.90452325475	0.00011125
10.0	-8.90452325575	0.0002203375
12.0	-8.904523257625	0.0003819875
14.0	-8.90452326075	0.000607525
16.0	-8.904523265625	0.0009080875
18.0	-8.90452327275	0.0012948875
20.0	-8.90452328275	0.0017791875
22.0	-8.904523296375	0.0023724625
24.0	-8.90452331425	0.003086375
26.0	-8.90452333725	0.0039328375
28.0	-8.904523366375	0.004924025
30.0	-8.9045234025	0.0060724625
32.0	-8.90452344675	0.0073909875
34.0	-8.90452350025	0.0088928875
36.0	-8.90452356425	0.010591925
38.0	-8.90452364	0.0125024
40.0	-8.904523729	0.01463925
42.0	-8.9045238325	0.0170181625
44.0	-8.90452395225	0.019655675
46.0	-8.904524089875	0.022569275
48.0	-8.90452424725	0.0257775625
50.0	-8.904524426	0.029300325
52.0	-8.90452462825	0.0331586
54.0	-8.904524856	0.03737485
56.0	-8.904525111375	0.0419729
58.0	-8.904525396875	0.0469780625
60.0	-8.904525714625	0.052417025
62.0	-8.904526067499999	0.058317825
64.0	-8.904526457875	0.064709825
66.0	-8.90452688875	0.0716234875
68.0	-8.904527363125	0.0790903375
70.0	-8.904527883875	0.0871427125
72.0	-8.904528454625	0.095813625
74.0	-8.9045290785	0.1051365375
76.0	-8.90452975925	0.1151451625
78.0	-8.904530500625	0.125873275
80.0	-8.9045313065	0.1373545
82.0	-8.904532181125	0.1496221125
84.0	-8.90453312875	0.1627088375
86.0	-8.904534153875	0.176646725
88.0	-8.904535261125	0.1914669375
90.0	-8.9045364555	0.207199675
92.0	-8.904537741875	0.2238739875
94.0	-8.90453912575	0.2415177125
96.0	-8.904540612249999	0.2601573625
98.0	-8.90454220725	0.2798181
100.0	-8.9045439165	0.3005236375
102.0	-8.904545746	0.3222961875
104.0	-8.90454770175	0.3451564875
106.0	-8.904549790375	0.3691237625
108.0	-8.904552018375	0.3942157125
110.0	-8.90455439225	0.4204485125
112.0	-8.904556919125	0.4478368375
114.0	-8.904559606	0.476393875
116.0	-8.90456246	0.5061313875
118.0	-8.9045654885	0.537059675
120.0	-8.904568699	0.56918765
122.0	-8.904572099375	0.602522875
124.0	-8.90457569725	0.637071575
126.0	-8.904579500625	0.6728387
128.0	-8.904583517625	0.709827925
130.0	-8.9045877565	0.7480417375
132.0	-8.9045922255	0.787481475
134.0	-8.90459693325	0.828147275
136.0	-8.904601888125	0.8700382375
138.0	-8.904607098875	0.91315235
140.0	-8.904612574375	0.957486625
142.0	-8.904618323375	1.0030370375
144.0	-8.904624355	1.0497986125
146.0	-8.90463067825	1.0977654625
148.0	-8.904637302125	1.1469307625
150.0	-8.904644236125	1.1972868625
152.0	-8.904651489375	1.2488252625
154.0	-8.90465907125	1.3015366375
156.0	-8.90466699125	1.3554109
158.0	-8.90467525875	1.4104372
160.0	-8.904683883375	1.46660395
162.0	-8.904692874625	1.5238989125
164.0	-8.904702242125	1.5823091125
166.0	-8.9047119955	1.641821
168.0	-8.904722144625	1.7024203375
170.0	-8.904732699	1.76409235
172.0	-8.9047436685	1.8268216875
174.0	-8.904755062875	1.890592425
176.0	-8.90476689175	1.955388175
178.0	-8.904779165125	2.0211920375
180.0	-8.90479189275	2.08798665
182.0	-8.90480508425	2.1557542125
184.0	-8.904818749624999	2.22447655
186.0	-8.9048328985	2.29413505
188.0	-8.90484754075	2.3647107875
190.0	-8.90486268625	2.436184475
192.0	-8.9048783445	2.50853655
194.0	-8.904894525375	2.58174715
196.0	-8.904911238625	2.6557961375
198.0	-8.904928493875	2.7306631875
200.0	-8.90494630075	2.8063277125
202.0	-8.904964668875	2.882769
204.0	-8.904983607875	2.9599661375
206.0	-8.90500312725	3.037898075
208.0	-8.905023236375	3.116543675
210.0	-8.905043945	3.1958816875
212.0	-8.90506526225	3.2758908
214.0	-8.905087197625	3.35654965
216.0	-8.9051097605	3.4378368375
218.0	-8.905132959874999	3.5197309625
220.0	-8.905156805125	3.60221065
222.0	-8.90518130525	3.6852545375
224.0	-8.905206469374999	3.7688413125
226.0	-8.905232306625	3.85294975
228.0	-8.90525882575	3.937558675
230.0	-8.905286035625	4.02264705
232.0	-8.905313945125	4.108193925
234.0	-8.905342562875	4.1941784875
236.0	-8.905371897625	4.2805800875
238.0	-8.905401957875	4.367378225
240.0	-8.905432752125	4.45455255
242.0	-8.90546428875	4.54208295
244.0	-8.90549657625	4.62994945
246.0	-8.905529622625	4.7181323375
248.0	-8.90556343625	4.806612075
250.0	-8.905598025125	4.895369375
252.0	-8.905633397125	4.9843851875
254.0	-8.905669560375	5.0736407
256.0	-8.90570652275	5.1631173625
258.0	-8.905744291625	5.2527969
260.0	-8.905782875	5.342661275
262.0	-8.905822280375	5.4326927375
264.0	-8.905862515125	5.5228738125
266.0	-8.905903586625	5.61318735
268.0	-8.905945502125	5.703616425
270.0	-8.905988269	5.7941444625
272.0	-8.90603189425	5.88475515
274.0	-8.906076384875	5.9754324875
276.0	-8.906121747875	6.0661607875
278.0	-8.90616799	6.15692465
280.0	-8.906215118	6.247709
282.0	-8.9062631385	6.338499075
284.0	-8.906312058125	6.4292803875
286.0	-8.90636188325	6.5200388
288.0	-8.90641262025	6.6107604625
290.0	-8.906464275375	6.7014318375
292.0	-8.906516854874999	6.792039725
294.0	-8.90657036475	6.8825712
296.0	-8.906624811	6.9730136625
298.0	-8.906680199625	7.0633548125
300.0	-8.90673653625	7.1535826625
302.0	-8.90679382675	7.243685525
304.0	-8.906852076625	7.333652025
306.0	-8.9069112915	7.4234710625
308.0	-8.906971476625	7.5131318625
310.0	-8.907032637624999	7.6026239375
312.0	-8.9070947795	7.691937075
314.0	-8.907157907625	7.781061375
316.0	-8.907222026874999	7.8699872125
318.0	-8.907287142374999	7.95870525
320.0	-8.907353258875	8.0472064
322.0	-8.907420381375	8.1354819125
324.0	-8.907488514375	8.2235232375
326.0	-8.907557662625	8.3113221625
328.0	-8.90762783075	8.398870675
330.0	-8.907699023125	8.4861610875
332.0	-8.907771244	8.5731859
334.0	-8.907844497875	8.6599379375
336.0	-8.907918788875	8.7464102125
338.0	-8.907994121	8.8325960125
340.0	-8.9080704985	8.918488875
342.0	-8.90814792525	9.00408255
344.0	-8.908226405	9.089371025
346.0	-8.90830594175	9.174348525
348.0	-8.908386539	9.2590095
350.0	-8.908468200625	9.3433486125
352.0	-8.90855093	9.427360725
354.0	-8.908634730625	9.5110409375
356.0	-8.908719605875	9.59438455
358.0	-8.90880555925	9.67738705
360.0	-8.908892593875	9.76004415
362.0	-8.908980712875	9.842351725
364.0	-8.9090699195	9.9243058625
366.0	-8.90916021675	10.005902825
368.0	-8.909251607375	10.0871390625
370.0	-8.909344094625	10.1680112125
