temperature	strain-1_energy	strain-2_energy	strain-3_energy	strain-4_energy	strain-5_energy	strain-6_energy	strain-7_energy	strain-8_energy	strain-9_energy	strain-10_energy	strain-11_energy
286.0	-8.686350226750001	-8.772774108750001	-8.8375098845	-8.8828109005	-8.910387473875	-8.922488496625	-8.920634698375	-8.90636188325	-8.880755506875	-8.845396494500001	-8.801284585500001
288.0	-8.686383887125	-8.772809559125001	-8.837547301374999	-8.882850511875	-8.910429499875	-8.9225331765	-8.920682273	-8.90641262025	-8.880809694125	-8.84545438175	-8.801346523375
290.0	-8.686418176125	-8.772845671125001	-8.837585415625	-8.8828908595	-8.910472303625001	-8.922578678499999	-8.920730716375	-8.906464275375	-8.88086485125	-8.84551329225	-8.801409539875001
292.0	-8.686453098875	-8.77288245025	-8.837624232875	-8.882931948875001	-8.910515890875	-8.922625008375	-8.920780034625	-8.906516854874999	-8.880920984374999	-8.845573231875	-8.80147364125
294.0	-8.686488660375002	-8.772919901375001	-8.837663758249999	-8.88297378575	-8.910560267500001	-8.92267217225	-8.920830234	-8.90657036475	-8.88097809975	-8.845634206875001	-8.801538833250001
296.0	-8.686524865500001	-8.77295803	-8.837703997499998	-8.88301637575	-8.91060543925	-8.922720175999999	-8.920881320125	-8.906624811	-8.881036203125	-8.84569622325	-8.80160512175
298.0	-8.686561719250001	-8.77299684125	-8.837744955749999	-8.88305972425	-8.91065141175	-8.92276902525	-8.920933299125	-8.906680199625	-8.8810953005	-8.845759286625	-8.801672512625
300.0	-8.686599226375002	-8.77303634	-8.837786638374999	-8.883103836750001	-8.910698190625	-8.922818725874999	-8.920986176625	-8.90673653625	-8.881155397625	-8.84582340275	-8.80174101125
302.0	-8.686637391875001	-8.773076531375	-8.8378290505	-8.883148718625	-8.910745781375	-8.92286928325	-8.921039958375	-8.90679382675	-8.88121650025	-8.845888577375	-8.801810623125
304.0	-8.6866762205	-8.7731174205	-8.837872197249999	-8.88319437525	-8.910794189375	-8.92292070325	-8.92109465	-8.906852076625	-8.881278613875	-8.845954815875	-8.801881353750002
306.0	-8.686715717	-8.773159012125001	-8.837916084	-8.883240812	-8.910843420125	-8.922972991124999	-8.921150257	-8.9069112915	-8.881341744	-8.846022123625001	-8.801953208250001
308.0	-8.686755886	-8.773201311125	-8.837960715625	-8.88328803375	-8.910893479	-8.92302615225	-8.92120678475	-8.906971476625	-8.881405896124999	-8.846090506000001	-8.80202619175
310.0	-8.686796732125002	-8.7732443225	-8.838006097125	-8.883336046	-8.910944371125	-8.923080192125	-8.921264238625	-8.907032637624999	-8.881471075375	-8.846159968250001	-8.8021003095
312.0	-8.686838260125	-8.773288051	-8.838052233374999	-8.8833848535	-8.910996101625	-8.923135115874999	-8.921322624	-8.9070947795	-8.881537286875	-8.846230515250001	-8.802175566125001
314.0	-8.6868804745	-8.773332501375	-8.8380991295	-8.8834344615	-8.911048675750001	-8.92319092875	-8.921381946	-8.907157907625	-8.881604536	-8.846302152	-8.8022519665
316.0	-8.68692337975	-8.773377678125	-8.838146790124998	-8.883484875	-8.911102098625001	-8.92324763575	-8.921442209624999	-8.907222026874999	-8.8816728275	-8.846374883500001	-8.8023295155
318.0	-8.686966980500001	-8.773423586125	-8.838195220125	-8.883536098625001	-8.911156375000001	-8.923305241875	-8.921503420125	-8.907287142374999	-8.881742166375	-8.846448714500001	-8.8024082175
320.0	-8.687011280875002	-8.773470229875	-8.83824442425	-8.8835881375	-8.911211509875	-8.923363752124999	-8.92156558225	-8.907353258875	-8.8818125575	-8.846523649625	-8.802488077000001
322.0	-8.687056285625001	-8.773517614000001	-8.838294407125	-8.88364099625	-8.911267508125	-8.923423171375	-8.921628700874999	-8.907420381375	-8.881884005375	-8.846599693375001	-8.802569098625
324.0	-8.68710199875	-8.77356574275	-8.838345173375	-8.8836946795	-8.911324374375	-8.9234835045	-8.92169278075	-8.907488514375	-8.88195651475	-8.846676850375001	-8.802651286375001
326.0	-8.687148424750001	-8.773614620875	-8.8383967275	-8.883749192125	-8.9113821135	-8.923544756	-8.92175782675	-8.907557662625	-8.882030090125	-8.846755124875001	-8.802734644500001
328.0	-8.687195568000002	-8.7736642525	-8.838449074124998	-8.883804538375001	-8.911440730125001	-8.92360693075	-8.921823843375	-8.90762783075	-8.882104736	-8.846834521125	-8.802819177125
330.0	-8.687243432375	-8.773714642125	-8.838502217499999	-8.883860723125	-8.91150022875	-8.923670033125	-8.921890835125	-8.907699023125	-8.882180456624999	-8.846915043375	-8.802904888125001
332.0	-8.68729202225	-8.773765794000001	-8.838556162249999	-8.883917750625	-8.911560613875	-8.923734067749999	-8.9219588065	-8.907771244	-8.88225725625	-8.846996695625	-8.802991781500001
334.0	-8.68734134175	-8.773817712375001	-8.838610912624999	-8.883975625375001	-8.911621889875	-8.923799038999999	-8.922027761875	-8.907844497875	-8.882335139	-8.847079482	-8.803079861
336.0	-8.687391395	-8.773870401375001	-8.838666472749999	-8.884034351625	-8.91168406125	-8.92386495125	-8.9220977055	-8.907918788875	-8.882414108999999	-8.847163406375001	-8.803169130125001
338.0	-8.687442185750001	-8.773923865250001	-8.838722847125	-8.88409393375	-8.911747132125	-8.92393180875	-8.922168641625	-8.907994121	-8.88249417025	-8.847248472375	-8.803259592625
340.0	-8.687493718250002	-8.773978108	-8.838780039625	-8.884154375875001	-8.911811106875	-8.923999615749999	-8.9222405745	-8.9080704985	-8.882575326625	-8.847334683875001	-8.803351252
342.0	-8.687545996375	-8.774033133625	-8.838838054624999	-8.88421568225	-8.911875989625	-8.92406837625	-8.922313508	-8.90814792525	-8.882657582	-8.8474220445	-8.803444111500001
344.0	-8.687599024	-8.77408894625	-8.838896896	-8.88427785675	-8.911941784375001	-8.9241380945	-8.92238744625	-8.908226405	-8.882740939875	-8.847510557625	-8.8035381745
346.0	-8.687652805	-8.774145549625	-8.838956567875	-8.884340903750001	-8.912008495375	-8.924208774375	-8.922462393125	-8.90830594175	-8.882825404125	-8.847600226875	-8.80363344425
348.0	-8.687707343125	-8.774202947875	-8.839017074125	-8.884404826875	-8.912076126375	-8.92428041975	-8.922538352375	-8.908386539	-8.882910978125	-8.8476910555	-8.803729923875
350.0	-8.687762642125001	-8.77426114475	-8.839078418624998	-8.884469630375001	-8.91214468125	-8.924353034625	-8.922615328	-8.908468200625	-8.8829976655	-8.847783046750001	-8.80382761625
352.0	-8.687818705875001	-8.774320143875	-8.839140605125	-8.88453531775	-8.912214164125	-8.924426622624999	-8.922693323375	-8.90855093	-8.883085469625	-8.847876203875	-8.803926524500001
354.0	-8.687875537750001	-8.774379949125	-8.83920363775	-8.884601893125	-8.912284578375	-8.924501187625	-8.922772342375	-8.908634730625	-8.883174393625	-8.847970530000001	-8.804026651375
356.0	-8.687933141625	-8.77444056425	-8.839267519875	-8.88466936	-8.912355928125	-8.924576733124999	-8.922852388375	-8.908719605875	-8.883264440875	-8.848066028125	-8.804127999750001
358.0	-8.687991521	-8.774501992875	-8.839332255375	-8.88473772225	-8.912428216625	-8.924653262749999	-8.922933464875	-8.90880555925	-8.883355614625	-8.848162701000001	-8.804230572125
360.0	-8.688050679375001	-8.7745642385	-8.83939784775	-8.88480698325	-8.91250144775	-8.924730779999999	-8.923015575375	-8.908892593875	-8.883447917625	-8.84826055175	-8.80433437125
362.0	-8.68811062025	-8.77462730475	-8.839464300625	-8.88487714675	-8.912575624875	-8.924809288375	-8.923098723125	-8.908980712875	-8.88354135325	-8.848359583	-8.804439399625
364.0	-8.688171347125001	-8.774691195	-8.839531617499999	-8.88494821625	-8.912650751500001	-8.924888791125	-8.923182911375	-8.9090699195	-8.883635924125	-8.8484597975	-8.804545659625001
366.0	-8.688232863375001	-8.77475591275	-8.839599801875	-8.885020195000001	-8.912726831	-8.924969291624999	-8.92326814325	-8.90916021675	-8.883731633125	-8.848561197875	-8.804653153750001
368.0	-8.688295172250001	-8.7748214615	-8.839668857125	-8.885093086625	-8.912803866625	-8.92505079325	-8.923354422	-8.909251607375	-8.883828483124999	-8.848663786500001	-8.804761884125
370.0	-8.688358277250002	-8.7748878445	-8.839738786624999	-8.885166894375	-8.912881861875	-8.925133298875	-8.923441750624999	-8.909344094625	-8.883926476875	-8.848767566000001	-8.804871853
372.0	-8.6884221815	-8.774955065125	-8.839809593624999	-8.8852416215	-8.912960819750001	-8.925216811875	-8.923530132125	-8.909437681	-8.88402561675	-8.848872538875	-8.804983062625
374.0	-8.688486888375001	-8.775023126625001	-8.839881281499999	-8.88531727125	-8.9130407435	-8.92530133525	-8.923619569375	-8.90953236925	-8.8841259055	-8.848978707125001	-8.805095514875001
376.0	-8.688552400875	-8.775092032	-8.83995385325	-8.885393846625	-8.913121636125	-8.925386871875	-8.923710065125	-8.909628162375	-8.8842273455	-8.849086073250001	-8.80520921175
378.0	-8.68861872225	-8.775161784625	-8.84002731225	-8.885471351	-8.91320350075	-8.925473424875	-8.923801622375	-8.909725062625	-8.884329939125	-8.849194639375	-8.80532415525
380.0	-8.688685855625002	-8.775232387625001	-8.840101661499999	-8.88554978725	-8.913286340375	-8.925560996875	-8.92389424375	-8.90982307275	-8.884433688875	-8.8493044075	-8.80544034725
382.0	-8.688753803875	-8.775303844	-8.840176904	-8.885629158375	-8.91337015775	-8.92564959075	-8.923987931875	-8.909922195125	-8.884538596875	-8.84941537975	-8.805557789375001
384.0	-8.68882257025	-8.775376156750001	-8.84025304275	-8.8857094675	-8.913454956	-8.925739209375	-8.924082689375	-8.91002243225	-8.88464466525	-8.849527558	-8.805676483375
386.0	-8.688892157625	-8.77544932875	-8.840330080749998	-8.88579071725	-8.913540737625	-8.925829855249999	-8.92417851875	-8.910123786375	-8.884751896375	-8.84964094425	-8.805796430875
388.0	-8.688962568875	-8.775523363125	-8.840408020875	-8.885872910625	-8.913627505625	-8.925921531124999	-8.924275422375	-8.910226259875	-8.884860292125	-8.849755540125	-8.8059176335
390.0	-8.689033806875	-8.775598262625001	-8.840486865999999	-8.885956050375	-8.9137152625	-8.926014239625	-8.924373402875	-8.910329854875	-8.8849698545	-8.84987134775	-8.806040092625
392.0	-8.689105874500001	-8.77567403025	-8.840566618875	-8.886040139250001	-8.913804011	-8.926107983	-8.9244724625	-8.9104345735	-8.885080585499999	-8.8499883685	-8.806163809875
394.0	-8.6891787745	-8.7757506685	-8.840647282374999	-8.886125179875	-8.913893753625	-8.926202763874999	-8.924572603375	-8.910540418	-8.885192487	-8.850106604	-8.806288786375001
396.0	-8.68925250975	-8.775828180375001	-8.840728858999999	-8.886211174875001	-8.913984493000001	-8.926298584625	-8.924673828	-8.910647390375	-8.885305560875	-8.850226056125	-8.806415023500001
398.0	-8.689327082875002	-8.775906568375001	-8.8408113515	-8.886298126875001	-8.914076231375	-8.9263954475	-8.924776138375	-8.9107554925	-8.88541980875	-8.850346726	-8.806542522625001
400.0	-8.689402496625	-8.775985835375	-8.8408947625	-8.8863860385	-8.9141689715	-8.926493354875	-8.9248795365	-8.91086472625	-8.88553523225	-8.850468615375	-8.806671284750001
402.0	-8.689478753625	-8.776065983875	-8.8409790945	-8.886474912	-8.9142627155	-8.926592308875	-8.92498402475	-8.910975093625	-8.88565183325	-8.850591725500001	-8.806801311125001
404.0	-8.689555856375001	-8.776147016375	-8.841064350124999	-8.886564749875001	-8.914357465750001	-8.926692311875	-8.92508960475	-8.911086596375	-8.885769613125	-8.850716057625	-8.80693260275
406.0	-8.689633807500002	-8.776228935375	-8.84115053175	-8.886655554625001	-8.914453224375	-8.92679336575	-8.92519627875	-8.911199236125	-8.885888573499999	-8.850841613250001	-8.8070651605
408.0	-8.689712609375	-8.776311743625001	-8.841237641749998	-8.8867473285	-8.914549993875001	-8.926895472624999	-8.925304048375	-8.91131301475	-8.88600871575	-8.850968393375	-8.807198985625
410.0	-8.68979226475	-8.776395443250001	-8.841325682625	-8.886840073750001	-8.914647776125001	-8.926998634499999	-8.925412915625	-8.91142793375	-8.88613004125	-8.851096399125	-8.807334078750001
412.0	-8.689872775875001	-8.77648003675	-8.841414656625	-8.8869337925	-8.9147465735	-8.927102853374999	-8.92552288225	-8.911543994625	-8.8862525515	-8.851225631875	-8.80747044075
414.0	-8.689954145125	-8.7765655265	-8.841504566	-8.887028487125	-8.91484638775	-8.927208131125	-8.92563395	-8.911661199	-8.886376247625	-8.851356092375001	-8.8076080725
416.0	-8.690036374875001	-8.776651914875	-8.841595412999999	-8.88712415975	-8.914947221125	-8.927314469499999	-8.925746120374999	-8.911779548375	-8.886501131	-8.85148778175	-8.807746974625001
418.0	-8.6901194675	-8.776739204	-8.841687199874999	-8.887220812375	-8.915049075375	-8.9274218705	-8.925859395125	-8.911899044125	-8.886627202625	-8.851620700875001	-8.807887147750002
420.0	-8.690203425250001	-8.77682739625	-8.841779928749999	-8.887318447	-8.915151952625001	-8.927530335875	-8.925973775875	-8.912019687499999	-8.88675446375	-8.851754850625001	-8.80802859275
422.0	-8.690288250375001	-8.776916493625	-8.841873601749999	-8.88741706575	-8.9152558545	-8.927639867124999	-8.926089264	-8.91214148	-8.8868829155	-8.851890232	-8.808171309875
424.0	-8.690373945000001	-8.7770064985	-8.841968220875	-8.887516670625	-8.915360783125001	-8.927750465999999	-8.926205861	-8.91226442275	-8.88701255875	-8.852026845625	-8.808315299875
426.0	-8.690460511375	-8.77709741275	-8.842063788125	-8.88761726325	-8.915466740000001	-8.927862134	-8.926323568375	-8.912388517	-8.887143394625	-8.852164692250001	-8.808460563125001
428.0	-8.690547951625001	-8.7771892385	-8.842160305499998	-8.887718845750001	-8.915573726875	-8.927974873	-8.9264423875	-8.912513763875	-8.887275424	-8.852303772500001	-8.808607100000001
430.0	-8.690636267875	-8.777281977875	-8.842257775124999	-8.88782141975	-8.915681745625001	-8.928088684125	-8.9265623195	-8.912640164499999	-8.88740864775	-8.852444087125	-8.808754911000001
432.0	-8.690725462000001	-8.777375632875	-8.8423561985	-8.88792498725	-8.915790797625	-8.928203569125	-8.926683365875	-8.912767719875	-8.88754306675	-8.85258563675	-8.808903996375001
434.0	-8.690815536125001	-8.777470205250001	-8.842455577874999	-8.88802954975	-8.915900884625	-8.928319529249999	-8.92680552775	-8.912896431125	-8.887678681625	-8.852728421750001	-8.809054356375
436.0	-8.69090649225	-8.777565697	-8.842555914875	-8.888135109125	-8.916012008125	-8.928436565875	-8.92692880625	-8.91302629925	-8.88781549325	-8.85287244275	-8.80920599125
438.0	-8.690998332375	-8.777662110125	-8.84265721125	-8.888241666875	-8.916124169625	-8.928554680374999	-8.927053202625	-8.913157325	-8.887953502375	-8.853017700250001	-8.80935890125
440.0	-8.69109105825	-8.777759446375	-8.84275946875	-8.88834922475	-8.916237370500001	-8.928673874125	-8.927178717875	-8.913289509375	-8.8880927095	-8.853164194500001	-8.8095130865
442.0	-8.691184671750001	-8.777857707375	-8.842862688999999	-8.888457784125	-8.91635161225	-8.928794148125	-8.927305353125	-8.91342285325	-8.888233115375	-8.853311925875001	-8.809668547125002
444.0	-8.691279174875001	-8.777956895125001	-8.842966873875	-8.888567346625	-8.916466896375	-8.928915503874999	-8.92743310925	-8.91355735725	-8.8883747205	-8.85346089475	-8.809825283125
446.0	-8.691374569250002	-8.778057011125	-8.843072024749999	-8.888677913875	-8.916583223875	-8.92903794225	-8.927561987375	-8.913693022375	-8.88851752525	-8.8536111015	-8.809983294625
448.0	-8.691470856750001	-8.77815805725	-8.843178143249999	-8.888789487	-8.916700596250001	-8.929161464624999	-8.927691988374999	-8.913829849	-8.888661530375	-8.853762546125001	-8.810142581500001
450.0	-8.691568039125	-8.778260035125001	-8.843285231	-8.888902067750001	-8.916819014875001	-8.929286071749999	-8.927823113	-8.913967838125	-8.888806736125	-8.853915229	-8.810303143625001
452.0	-8.691666118	-8.778362946125	-8.8433932895	-8.88901565725	-8.916938480625001	-8.929411765	-8.927955362125	-8.914106990125	-8.888953142875	-8.854069150375	-8.810464981125001
454.0	-8.691765095000001	-8.778466792125	-8.843502319999999	-8.889130256875001	-8.917058994875001	-8.929538545125	-8.92808873675	-8.914247305625	-8.889100751125	-8.854224310125	-8.810628093875001
456.0	-8.691864971875	-8.7785715745	-8.84361232425	-8.889245867875001	-8.917180558750001	-8.929666413125	-8.928223237375	-8.914388785375	-8.889249561125	-8.854380708375	-8.810792481375001
458.0	-8.691965750000001	-8.77867729475	-8.843723303374999	-8.889362491625	-8.917303173375	-8.929795369999999	-8.928358864875	-8.914531429625	-8.889399573124999	-8.854538345375001	-8.810958143750002
460.0	-8.69206743125	-8.778783954375001	-8.843835258875	-8.88948012925	-8.917426839625	-8.9299254165	-8.928495619875	-8.914675238875	-8.88955078725	-8.854697220875	-8.811125080750001
462.0	-8.692170017	-8.77889155475	-8.843948192	-8.889598782	-8.91755155875	-8.9300565535	-8.928633502875	-8.91482021375	-8.889703204	-8.854857335	-8.811293291875002
464.0	-8.692273508625	-8.7790000975	-8.844062103999999	-8.889718450875	-8.9176773315	-8.930188781875	-8.92877251475	-8.914966354375	-8.88985682325	-8.855018687625	-8.811462776875
466.0	-8.69237790775	-8.779109583625	-8.844176996124999	-8.889839137125	-8.917804158875	-8.930322102375	-8.928912655875	-8.91511366125	-8.890011645374999	-8.85518127875	-8.8116335355
468.0	-8.69248321575	-8.77922001475	-8.84429286975	-8.88996084175	-8.917932042	-8.930456515625	-8.929053926749999	-8.91526213475	-8.89016767025	-8.855345108	-8.811805567375
470.0	-8.692589434125	-8.779331392125	-8.84440972575	-8.890083565625	-8.9180609815	-8.93059202225	-8.929196328	-8.915411775	-8.890324898	-8.855510175375	-8.811978872125001
472.0	-8.692696564125	-8.779443716875	-8.8445275655	-8.890207310125	-8.918190978250001	-8.930728623124999	-8.929339860125	-8.915562582375	-8.89048332875	-8.85567648075	-8.812153449125
474.0	-8.692804607000001	-8.779556990375001	-8.844646390125	-8.890332075875001	-8.918322033	-8.930866318749999	-8.92948452325	-8.915714557	-8.890642962374999	-8.855844023625	-8.812329298
476.0	-8.69291356425	-8.779671213750001	-8.844766200499999	-8.890457863875	-8.918454146750001	-8.93100510975	-8.929630318125	-8.915867699125	-8.890803798875	-8.856012804	-8.81250641825
478.0	-8.693023437125001	-8.77978638825	-8.844886997875	-8.890584675125	-8.918587319875	-8.931144996625	-8.929777244875	-8.91602200875	-8.89096583825	-8.856182821375	-8.812684809250001
480.0	-8.693134226875001	-8.779902514875001	-8.845008783125	-8.890712510375	-8.918721553375	-8.931285979875	-8.92992530375	-8.91617748625	-8.891129080125	-8.8563540755	-8.812864470625001
482.0	-8.693245934625	-8.780019594875	-8.845131557375	-8.890841370625001	-8.918856847875	-8.931428060124999	-8.930074495374999	-8.916334131375	-8.89129352475	-8.856526566125	-8.813045401625
484.0	-8.6933585615	-8.780137629250001	-8.845255321375	-8.8909712565	-8.918993203875	-8.931571237624999	-8.930224819625	-8.9164919445	-8.891459171625	-8.856700292625	-8.813227601625
486.0	-8.693472108875001	-8.780256619125	-8.845380076125	-8.89110216875	-8.919130622	-8.931715512875	-8.930376277	-8.9166509255	-8.89162602075	-8.856875254750001	-8.813411070125001
488.0	-8.69358657775	-8.780376565375	-8.845505822624999	-8.89123410825	-8.919269103	-8.93186088625	-8.9305288675	-8.916811074249999	-8.891794071875	-8.857051451875	-8.813595806250001
490.0	-8.69370196925	-8.780497469125	-8.845632561499999	-8.891367075625	-8.919408647125	-8.932007358124999	-8.9306825915	-8.916972390875	-8.891963324625	-8.85722888375	-8.8137818095
492.0	-8.6938182845	-8.780619331250001	-8.845760293875	-8.891501071625001	-8.919549255125	-8.932154928874999	-8.930837448875	-8.917134875125	-8.892133778749999	-8.85740754975	-8.813969078875001
494.0	-8.6939355245	-8.780742152750001	-8.845889020249999	-8.89163609675	-8.91969092725	-8.93230359875	-8.930993439875	-8.917298527125	-8.892305434125	-8.857587449375	-8.814157613875
496.0	-8.694053690250001	-8.780865934500001	-8.8460187415	-8.891772151625	-8.919833664125001	-8.932453368	-8.931150564625	-8.9174633465	-8.892478290125	-8.857768582125	-8.814347413625
498.0	-8.694172782625001	-8.780990677250001	-8.8461494585	-8.891909237	-8.91997746625	-8.932604236875	-8.931308823	-8.917629333375	-8.8926523465	-8.857950947125001	-8.81453847725
500.0	-8.694292802875001	-8.781116382	-8.846281171749999	-8.892047353375	-8.920122333750001	-8.932756205499999	-8.931468215125	-8.91779648725	-8.892827602875	-8.858134544125	-8.814730804
502.0	-8.694413751750002	-8.781243049625001	-8.846413881999998	-8.892186501125	-8.920268267125	-8.932909274124999	-8.931628740999999	-8.917964808125	-8.89300405875	-8.858319372250001	-8.814924393
504.0	-8.694535630125001	-8.781370680625	-8.84654759	-8.892326680875	-8.920415266625	-8.933063443	-8.931790400625	-8.91813429575	-8.893181713875	-8.858505431000001	-8.81511924325
506.0	-8.694658439000001	-8.781499276125	-8.84668229625	-8.892467893125	-8.92056333275	-8.933218712124999	-8.93195319375	-8.91830494975	-8.8933605675	-8.858692719625001	-8.815315354125001
508.0	-8.694782179125001	-8.781628836500001	-8.846818001374999	-8.892610138250001	-8.920712465500001	-8.933375081625	-8.932117120375	-8.918476769875	-8.893540619374999	-8.858881237250001	-8.815512724375
510.0	-8.694906851375	-8.78175936275	-8.846954705875	-8.892753416625	-8.920862665375001	-8.933532551499999	-8.9322821805	-8.91864975575	-8.89372186875	-8.8590709835	-8.815711353375
512.0	-8.695032456625	-8.781890855375	-8.847092410499998	-8.89289772875	-8.921013932500001	-8.933691121874999	-8.93244837375	-8.91882390725	-8.89390431525	-8.85926195725	-8.815911239875001
514.0	-8.695158995500002	-8.782023315125	-8.847231115625	-8.893043075	-8.921166267	-8.933850792749999	-8.932615700125	-8.91899922375	-8.89408795825	-8.859454158	-8.816112383125
516.0	-8.695286468875	-8.782156742625	-8.84737082175	-8.893189455625	-8.921319669125001	-8.934011564124999	-8.932784159375	-8.919175705	-8.894272797125	-8.85964758475	-8.816314782000001
518.0	-8.695414877500001	-8.782291138375001	-8.84751152925	-8.893336870875	-8.921474138875	-8.934173436	-8.932953751374999	-8.9193533505	-8.89445883125	-8.859842236750001	-8.816518435375
520.0	-8.695544221875	-8.782426503125	-8.847653238749999	-8.893485321125	-8.921629676625	-8.93433640825	-8.933124475625	-8.919532159875	-8.89464606	-8.86003811325	-8.816723342375
522.0	-8.695674503000001	-8.782562837250001	-8.847795950624999	-8.89363480675	-8.921786282375	-8.93450048075	-8.933296332125	-8.919712132625	-8.89483448275	-8.860235213375	-8.816929501875
524.0	-8.69580572125	-8.782700141500001	-8.847939665124999	-8.89378532775	-8.921943956	-8.9346656535	-8.9334693205	-8.919893268375	-8.895024098875	-8.860433536125	-8.817136912750001
526.0	-8.6959378775	-8.782838416125001	-8.848084382749999	-8.8939368845	-8.922102697875001	-8.93483192625	-8.93364344025	-8.920075566374999	-8.8952149075	-8.860633080625	-8.817345573875
528.0	-8.696070972125002	-8.782977661750001	-8.848230103874998	-8.894089477	-8.92226250775	-8.934999299	-8.933818691375	-8.920259026375	-8.895406908125	-8.860833846	-8.81755548425
530.0	-8.696205005875001	-8.783117878875	-8.848376828625	-8.89424310575	-8.922423385625	-8.9351677715	-8.93399507325	-8.920443647625	-8.89560009975	-8.86103583125	-8.817766642625001
532.0	-8.69633997925	-8.783259067875	-8.8485245575	-8.894397770625	-8.92258533175	-8.935337343499999	-8.934172585625	-8.92062942975	-8.89579448175	-8.8612390355	-8.817979048000002
534.0	-8.696475892875	-8.78340122925	-8.848673290625	-8.894553471750001	-8.92274834575	-8.935508014875	-8.934351228	-8.920816371875	-8.895990053375	-8.861443457750001	-8.818192698875
536.0	-8.696612747125	-8.783544363125001	-8.848823028375	-8.894710209375	-8.922912427750001	-8.935679785249999	-8.934531	-8.921004473625	-8.896186813749999	-8.861649097	-8.8184075945
538.0	-8.696750542625	-8.78368847025	-8.848973770874998	-8.894867983375	-8.923077577625	-8.9358526545	-8.93471190125	-8.921193734375	-8.896384762124999	-8.86185595225	-8.81862373325
540.0	-8.696889279750001	-8.783833550625001	-8.849125518374999	-8.895026794	-8.92324379525	-8.936026622249999	-8.934893931125	-8.92138415325	-8.896583897625	-8.8620640225	-8.818841114125
542.0	-8.697028959	-8.783979604875	-8.849278271	-8.895186641125001	-8.923411080500001	-8.93620168825	-8.935077089249999	-8.921575729875	-8.896784219375	-8.8622733065	-8.819059736
544.0	-8.697169580875	-8.784126633	-8.849432029125	-8.895347524750001	-8.923579433125001	-8.936377852125	-8.935261375125	-8.92176846325	-8.8969857265	-8.8624838035	-8.819279597375001
546.0	-8.697311145625001	-8.784274635500001	-8.849586792499998	-8.895509445	-8.923748853125	-8.936555113499999	-8.93544678825	-8.921962353	-8.897188418125	-8.862695512125	-8.819500697
548.0	-8.697453653875002	-8.784423612625	-8.849742561625	-8.895672401875	-8.923919340125	-8.936733472124999	-8.935633328	-8.922157398125	-8.89739229325	-8.862908431500001	-8.819723033875
550.0	-8.69759710575	-8.7845735645	-8.8498993365	-8.895836395	-8.924090894	-8.9369129275	-8.935820993875	-8.922353598	-8.897597351125	-8.8631225605	-8.819946606375
552.0	-8.69774150175	-8.784724491375	-8.850057116999999	-8.896001424625	-8.9242635145	-8.937093479249999	-8.93600978525	-8.922550951875	-8.89780359075	-8.863337897875	-8.820171413375
554.0	-8.697886842125001	-8.784876393500001	-8.850215903375	-8.896167490625	-8.9244372015	-8.937275127	-8.9361997015	-8.922749459	-8.898011011125	-8.8635544425	-8.8203974535
556.0	-8.698033127250001	-8.785029271125001	-8.850375695624999	-8.89633459275	-8.9246119545	-8.93745787025	-8.936390742124999	-8.9229491185	-8.89821961125	-8.863772193375	-8.8206247255
558.0	-8.698180357375001	-8.78518312425	-8.850536493749999	-8.896502730875	-8.924787773250001	-8.9376417085	-8.936582906375	-8.923149929625	-8.89842939025	-8.863991149125	-8.820853227875
560.0	-8.698328532875001	-8.785337953125001	-8.850698297874999	-8.896671904875001	-8.924964657625	-8.937826641374999	-8.936776193625	-8.923351891625	-8.898640347	-8.864211308875001	-8.821082959375001
562.0	-8.69847765375	-8.78549375775	-8.85086110775	-8.896842114625	-8.925142607	-8.938012668374999	-8.93697060325	-8.923555003375	-8.8988524805	-8.864432671000001	-8.821313918625
564.0	-8.698627720500001	-8.785650538375	-8.851024923499999	-8.897013359875	-8.925321621375	-8.938199788999999	-8.937166134625	-8.923759264375	-8.899065789875	-8.86465523475	-8.821546104125
566.0	-8.69877873325	-8.785808295	-8.851189745	-8.8971856405	-8.9255017	-8.9383880025	-8.937362786875	-8.9239646735	-8.899280273875	-8.8648789985	-8.821779514625002
568.0	-8.698930692125002	-8.78596702775	-8.851355572125	-8.89735895625	-8.925682842875	-8.938577308625	-8.9375605595	-8.92417123	-8.8994959315	-8.865103961375	-8.82201414875
570.0	-8.699083597375001	-8.7861267365	-8.851522404874999	-8.897533306875001	-8.925865049375	-8.938767706624999	-8.937759451625	-8.924378933	-8.89971276175	-8.865330121875001	-8.822250005
572.0	-8.699237449125	-8.7862874215	-8.85169024325	-8.897708692	-8.926048319	-8.938959195999999	-8.9379594625	-8.924587781375	-8.8999307635	-8.86555747875	-8.822487081875
574.0	-8.699392247625001	-8.78644908275	-8.851859086874999	-8.8978851115	-8.926232651500001	-8.93915177625	-8.938160591375	-8.9247977745	-8.90014993575	-8.865786031	-8.822725378000001
576.0	-8.699547992875	-8.78661172	-8.852028935749999	-8.898062565	-8.9264180465	-8.939345446499999	-8.938362837625	-8.925008911125	-8.900370277124999	-8.866015777000001	-8.822964892
578.0	-8.699704685	-8.7867753335	-8.852199789624999	-8.89824105225	-8.926604503250001	-8.939540206375	-8.93856620025	-8.9252211905	-8.90059178675	-8.86624671575	-8.823205622375001
580.0	-8.699862324125	-8.786939923125	-8.852371648375	-8.898420572875	-8.9267920215	-8.939736055	-8.9387706785	-8.925434611625	-8.900814463375	-8.86647884575	-8.823447567625001
