temperature	strain-1_energy	strain-2_energy	strain-3_energy	strain-4_energy	strain-5_energy	strain-6_energy	strain-7_energy	strain-8_energy	strain-9_energy	strain-10_energy	strain-11_energy
282.0	-8.843310037999998	-8.873206968625	-8.8956510615	-8.911228772374999	-8.920310132125001	-8.923251230875001	-8.920391674874999	-8.912007732000001	-8.8982906915	-8.879392950125	-8.855541162375001
284.0	-8.84335575075	-8.873252165124999	-8.8956958645	-8.911273305375	-8.920354502625	-8.923295533000001	-8.920436043875	-8.912052252	-8.898335466125	-8.87943807875	-8.855586753375
286.0	-8.843402311124999	-8.87329820275	-8.895741504125	-8.91131867175	-8.920399704375	-8.923340665875001	-8.92048124425	-8.912097604875001	-8.898381076375	-8.879484046125	-8.855633187250001
288.0	-8.84344972525	-8.87334508775	-8.895787986250001	-8.911364877375	-8.920445743875	-8.923386635625	-8.920527282124999	-8.912143796875	-8.89842752825	-8.879530858625001	-8.855680470375
290.0	-8.843497998999998	-8.873392826249999	-8.895835317	-8.911411928625	-8.920492626875001	-8.9234334485	-8.920574163625	-8.912190834	-8.89847482775	-8.879578522000001	-8.855728608500002
292.0	-8.843547138375	-8.873441424	-8.8958835025	-8.9114598315	-8.920540359750001	-8.923481110500001	-8.920621894875	-8.912238722500001	-8.898522980875	-8.87962704225	-8.8557776075
294.0	-8.843597149125	-8.873490886999999	-8.895932548625	-8.911508591875	-8.920588948375	-8.923529627625001	-8.920670481875	-8.912287468125001	-8.89857199375	-8.879676425375001	-8.855827473125
296.0	-8.843648037	-8.873541221	-8.895982461125	-8.911558215625	-8.920638398625	-8.923579005750002	-8.920719930375	-8.912337076750001	-8.898621872	-8.879726677125001	-8.855878211250001
298.0	-8.84369980775	-8.87359243175	-8.896033246	-8.911608708625	-8.92068871625	-8.92362925075	-8.92077024625	-8.912387554250001	-8.898672621374999	-8.879777803000001	-8.855929827375
300.0	-8.843752466749999	-8.873644524874999	-8.896084908625001	-8.9116600765	-8.920739907125	-8.92368036825	-8.920821435375	-8.912438906375002	-8.89872424775	-8.879829808875	-8.855982327125
302.0	-8.84380601975	-8.873697505875	-8.89613745475	-8.911712324875	-8.920791976750001	-8.923732364125001	-8.920873503125	-8.912491138625	-8.8987767565	-8.879882700125	-8.856035716000001
304.0	-8.843860472	-8.873751380375	-8.896190889875001	-8.911765459375	-8.920844930875	-8.92378524375	-8.920926455375	-8.912544256750001	-8.89883015325	-8.87993648225	-8.85608999925
306.0	-8.84391582875	-8.8738061535	-8.896245219375	-8.911819485499999	-8.92089877475	-8.923839012625	-8.920980297375	-8.912598266	-8.898884443375	-8.879991160625	-8.856145182375
308.0	-8.8439720955	-8.87386183075	-8.89630044875	-8.9118744085	-8.920953514	-8.923893676250001	-8.921035034625	-8.912653171875	-8.89893963225	-8.880046740625001	-8.856201270500001
310.0	-8.844029277125	-8.873918417375	-8.89635658325	-8.911930233875	-8.921009153875001	-8.92394924	-8.9210906725	-8.912708979625	-8.898995725125	-8.880103227375	-8.85625826875
312.0	-8.844087379	-8.873975918374999	-8.896413627875	-8.911986966625	-8.92106569975	-8.924005709125	-8.921147216249999	-8.912765694625001	-8.89905272725	-8.880160626125	-8.856316182250001
314.0	-8.844146405875	-8.874034339	-8.896471588	-8.912044612125	-8.9211231565	-8.924063088750001	-8.921204671	-8.912823321875	-8.89911064375	-8.880218941875	-8.856375016125
316.0	-8.844206362875	-8.874093684	-8.8965304685	-8.91210317525	-8.921181529625	-8.924121384000001	-8.921263041875	-8.912881866500001	-8.899169479625	-8.880278179500001	-8.856434775
318.0	-8.844267254624999	-8.874153958499999	-8.896590274375	-8.912162661125	-8.92124082375	-8.924180600000001	-8.921322333874999	-8.912941333500001	-8.899229239875	-8.880338344125	-8.856495464
320.0	-8.844329086124999	-8.87421516725	-8.896651010500001	-8.912223074625	-8.921301044125	-8.9242407415	-8.921382551875	-8.91300172775	-8.89928992925	-8.8803994405	-8.856557087750002
322.0	-8.844391861875	-8.874277315	-8.896712681625	-8.91228442075	-8.921362195375	-8.924301813500001	-8.921443700874999	-8.913063054250001	-8.89935155275	-8.880461473375	-8.856619651
324.0	-8.844455586625	-8.8743404065	-8.896775292625	-8.912346703999999	-8.921424282375	-8.924363820750001	-8.921505785499999	-8.9131253175	-8.899414114875	-8.880524447375	-8.85668315825
326.0	-8.844520264875	-8.874404446125	-8.896838848125	-8.912409929125	-8.921487309875001	-8.924426768	-8.921568810624999	-8.913188522375	-8.899477620499999	-8.880588367125	-8.856747614125
328.0	-8.844585900999999	-8.874469438624999	-8.8969033525	-8.91247410075	-8.921551282500001	-8.924490659875001	-8.921632780875	-8.9132526735	-8.899542074	-8.880653237125001	-8.856813023125001
330.0	-8.844652499375	-8.874535388375	-8.896968810375	-8.9125392235	-8.92161620475	-8.924555500875	-8.921697700625	-8.91331777525	-8.89960748	-8.880719061875	-8.856879389500001
332.0	-8.844720064375	-8.87460229975	-8.89703522625	-8.912605301874999	-8.921682081125	-8.924621295625	-8.921763574375	-8.913383832125001	-8.899673842875	-8.880785845625	-8.856946717625
334.0	-8.844788600249998	-8.874670176875	-8.89710260425	-8.91267234	-8.921748916	-8.924688048375	-8.921830406749999	-8.913450848625	-8.899741167	-8.880853592875	-8.857015011875001
336.0	-8.844858110999999	-8.87473902425	-8.897170948875	-8.91274034225	-8.921816713750001	-8.9247557635	-8.92189820175	-8.913518829000001	-8.899809456625	-8.880922307625001	-8.857084276125
338.0	-8.844928600874999	-8.87480884575	-8.89724026425	-8.912809313	-8.9218854785	-8.924824445250001	-8.921966963874999	-8.913587777375001	-8.899878715875	-8.880991994250001	-8.85715451475
340.0	-8.845000073749999	-8.874879645624999	-8.89731055425	-8.912879256375	-8.921955214625001	-8.924894097875	-8.92203669725	-8.913657698000002	-8.899948949	-8.881062656625001	-8.857225731500002
342.0	-8.845072533624998	-8.87495142775	-8.89738182325	-8.91295017625	-8.922025926125	-8.924964725375	-8.922107405875	-8.913728594875	-8.900020159875	-8.88113429875	-8.857297930500001
344.0	-8.84514598425	-8.875024196125	-8.897454075125001	-8.913022076875	-8.922097616875	-8.925036331875	-8.922179093875	-8.913800472125	-8.9000923525	-8.88120692475	-8.857371115500001
346.0	-8.8452204295	-8.875097954625	-8.897527313625	-8.913094961999999	-8.922170291	-8.92510892125	-8.92225176525	-8.913873333500002	-8.900165530999999	-8.881280538250001	-8.857445290375
348.0	-8.845295873125	-8.875172706875	-8.89760154275	-8.9131688355	-8.922243952375	-8.9251824975	-8.922325423624999	-8.913947183000001	-8.900239698875	-8.881355143125	-8.857520458875001
350.0	-8.845372318625	-8.875248456625	-8.897676766125	-8.913243701375	-8.922318604875	-8.925257064375	-8.922400073124999	-8.914022024500001	-8.900314860125	-8.88143074325	-8.857596624500001
352.0	-8.845449769624999	-8.8753252075	-8.8977529875	-8.913319563125	-8.922394252	-8.925332625625	-8.92247571725	-8.9140978615	-8.900391018375	-8.881507341875	-8.857673791
354.0	-8.845528229625	-8.87540296325	-8.897830210375	-8.913396424375	-8.9224708975	-8.925409185000001	-8.92255235975	-8.914174697750001	-8.90046817725	-8.881584943	-8.857751961875001
356.0	-8.845607702125	-8.875481727124999	-8.8979084385	-8.913474288875	-8.922548545125	-8.925486745875	-8.92263000425	-8.914252536875	-8.900546340125	-8.88166354975	-8.857831140375001
358.0	-8.84568819025	-8.8755615025	-8.897987675125	-8.91355316	-8.92262719825	-8.925565312	-8.922708654125	-8.914331382250001	-8.90062551075	-8.881743165875001	-8.857911330125
360.0	-8.8457696975	-8.875642293	-8.89806792375	-8.913633041125	-8.922706860375001	-8.92564488675	-8.922788313125	-8.914411237375	-8.90070569225	-8.8818237945	-8.857992534375
362.0	-8.845852227124999	-8.87572410175	-8.89814918775	-8.91371393575	-8.922787534875	-8.9257254735	-8.922868984374999	-8.91449210575	-8.900786888125	-8.881905439	-8.858074756250002
364.0	-8.845935782125	-8.875806931875	-8.898231470375	-8.91379584725	-8.922869225125	-8.925807075625	-8.92295067125	-8.914573990500001	-8.900869101625	-8.881988102625	-8.858157999000001
366.0	-8.846020365625	-8.87589078675	-8.89831477475	-8.913878778625	-8.922951934375	-8.925889696375	-8.923033377125	-8.914656894875002	-8.900952336	-8.882071788625	-8.858242265875
368.0	-8.846105980625	-8.87597566925	-8.898399104000001	-8.913962733125	-8.923035665625001	-8.925973338875	-8.923117105	-8.914740822	-8.90103659425	-8.882156499875	-8.858327559625002
370.0	-8.846192630125	-8.8760615825	-8.89848446125	-8.914047713875	-8.923120422125	-8.926058006375001	-8.923201858125	-8.914825775125001	-8.901121879625	-8.882242239625	-8.858413883375
372.0	-8.846280317	-8.876148529375	-8.8985708495	-8.914133723875	-8.923206207	-8.926143701875	-8.923287639375	-8.914911757250001	-8.901208194875	-8.882329010625	-8.858501240125001
374.0	-8.846369044125	-8.876236512875	-8.898658271625001	-8.914220766125	-8.923293023125	-8.926230428250001	-8.923374452	-8.914998771250001	-8.901295543249999	-8.882416816000001	-8.85858963275
376.0	-8.84645881425	-8.87632553575	-8.898746730500001	-8.914308843499999	-8.923380873500001	-8.926318188625	-8.92346229875	-8.915086820125001	-8.901383927374999	-8.882505658500001	-8.858679063875
378.0	-8.84654963	-8.876415600749999	-8.898836229125001	-8.914397959	-8.923469760875001	-8.92640698575	-8.923551182499999	-8.915175906625	-8.901473350125	-8.882595540875	-8.858769536250001
380.0	-8.846641494124999	-8.8765067105	-8.898926769875	-8.914488115125	-8.923559688125	-8.926496822375	-8.923641106125	-8.9152660335	-8.901563814374999	-8.88268646575	-8.858861052625
382.0	-8.846734409124998	-8.876598867875	-8.89901835575	-8.91457931475	-8.923650658	-8.926587701375	-8.923732072249999	-8.915357203625002	-8.901655322749999	-8.882778436	-8.858953615625001
384.0	-8.846828377375	-8.87669207525	-8.89911098925	-8.914671560375	-8.923742673125	-8.926679625250001	-8.923824083625	-8.915449419625	-8.90174787775	-8.882871454	-8.85904722775
386.0	-8.846923401624998	-8.87678633525	-8.899204673	-8.914764854875	-8.923835736125001	-8.926772596875	-8.923917142875	-8.915542683875001	-8.901841482	-8.882965522375	-8.859141891375002
388.0	-8.847019484125	-8.876881650125	-8.899299409375	-8.9148592005	-8.9239298495	-8.9268666185	-8.924011252375	-8.915636999250001	-8.901936138125	-8.883060643625	-8.859237609125001
390.0	-8.847116627124999	-8.8769780225	-8.899395200875	-8.914954599875	-8.924025015875001	-8.926961692875	-8.92410641475	-8.915732367875	-8.9020318485	-8.883156820125	-8.859334383375002
392.0	-8.847214833125	-8.877075454625	-8.899492049875	-8.915051055374999	-8.9241212375	-8.927057822375001	-8.9242026325	-8.915828792375	-8.9021286155	-8.883254054250001	-8.859432216250001
394.0	-8.847314104125	-8.877173948874999	-8.899589958750001	-8.915148569374999	-8.92421851675	-8.92715500925	-8.92429990775	-8.915926275125	-8.9022264415	-8.88335234825	-8.859531110125001
396.0	-8.8474144425	-8.877273507249999	-8.89968892975	-8.915247144124999	-8.924316856125001	-8.927253255875002	-8.924398243125	-8.916024818250001	-8.902325328625	-8.883451704375	-8.859631067125001
398.0	-8.847515850125	-8.877374132125	-8.899788965	-8.915346781875	-8.92441625775	-8.927352564500001	-8.924497640624999	-8.916124424125	-8.90242527925	-8.883552124875001	-8.859732089500001
400.0	-8.847618329249999	-8.8774758255	-8.89989006675	-8.91544748475	-8.924516723875001	-8.9274529375	-8.924598102625	-8.916225095000001	-8.9025262955	-8.883653611875001	-8.859834179375001
402.0	-8.84772188175	-8.877578589499999	-8.899992237125	-8.915549255	-8.9246182565	-8.92755437675	-8.924699631125	-8.91632683275	-8.902628379374999	-8.883756167375001	-8.8599373385
404.0	-8.847826509625	-8.877682426125	-8.900095478	-8.915652094624999	-8.924720857875	-8.927656884500001	-8.924802228375	-8.916429639625001	-8.902731533125	-8.883859793375	-8.86004156925
406.0	-8.847932214875	-8.87778733725	-8.9001997915	-8.915756005625	-8.92482453	-8.927760462750001	-8.924905896124999	-8.916533517625	-8.9028357585	-8.883964491875	-8.860146873125
408.0	-8.848038999124999	-8.87789332475	-8.9003051795	-8.915860989875	-8.924929274750001	-8.927865113500001	-8.925010636625	-8.916638468750001	-8.902941057625	-8.884070264875001	-8.860253252375001
410.0	-8.84814686425	-8.878000390625	-8.900411643875	-8.915967049499999	-8.925035094250001	-8.927970838750001	-8.92511645175	-8.916744494875001	-8.903047432374999	-8.884177114125	-8.860360708625
412.0	-8.848255812125	-8.878108536374999	-8.9005191865	-8.91607418625	-8.925141990125	-8.928077640125	-8.92522334325	-8.91685159775	-8.9031548845	-8.8842850415	-8.86046924375
414.0	-8.848365844249999	-8.878217764124999	-8.900627809125	-8.916182401875	-8.92524996425	-8.92818551975	-8.925331313	-8.91695977925	-8.90326341575	-8.884394048625001	-8.860578859375
416.0	-8.848476962374999	-8.87832807525	-8.900737513500001	-8.916291698124999	-8.9253590185	-8.928294479125	-8.925440362749999	-8.91706904125	-8.903373027999999	-8.884504137375	-8.860689557250002
418.0	-8.848589168	-8.8784394715	-8.90084830125	-8.91640207675	-8.925469154625	-8.92840452025	-8.925550494374999	-8.91717938525	-8.903483722875	-8.88461530925	-8.860801338875001
420.0	-8.84870246275	-8.878551954499999	-8.900960174	-8.916513539375	-8.925580374	-8.928515644500001	-8.925661709249999	-8.917290813000001	-8.903595501875	-8.884727566	-8.860914205875
422.0	-8.848816847999998	-8.87866552575	-8.901073133375	-8.916626087625	-8.925692678625001	-8.928627853750001	-8.925774009249999	-8.917403326250001	-8.903708366875	-8.884840909000001	-8.861028159875001
424.0	-8.848932325249999	-8.87878018675	-8.901187180875	-8.916739723	-8.925806069750001	-8.928741149375	-8.925887395875	-8.91751692625	-8.903822319125	-8.884955340000001	-8.86114320225
426.0	-8.849048896	-8.878895938874999	-8.901302318	-8.916854447124999	-8.925920549125001	-8.928855533	-8.9260018705	-8.91763161475	-8.903937360125	-8.88507086025	-8.861259334500001
428.0	-8.849166561499999	-8.8790127835	-8.901418546125	-8.91697026125	-8.926036118	-8.928971006125	-8.92611743475	-8.917747393	-8.904053491625	-8.885187471250001	-8.861376558
430.0	-8.849285323	-8.879130722125	-8.90153586675	-8.917087167	-8.926152778	-8.929087570125	-8.926234089874999	-8.917864262625	-8.904170714625	-8.885305174375	-8.861494873875001
432.0	-8.849405181875	-8.879249756	-8.901654281	-8.917205165624999	-8.926270530375	-8.929205226375	-8.9263518375	-8.917982224875	-8.904289030625	-8.885423971	-8.86161428375
434.0	-8.849526139249999	-8.879369886374999	-8.901773790375	-8.917324258375	-8.926389376375	-8.929323976125001	-8.92647067875	-8.918101281	-8.904408441125	-8.885543862250001	-8.861734788625
436.0	-8.84964819625	-8.879491114375	-8.901894396000001	-8.917444446625	-8.9265093175	-8.929443820875	-8.926590615	-8.918221432500001	-8.904528947	-8.885664849375	-8.861856389875001
438.0	-8.849771354125	-8.87961344125	-8.902016099125	-8.917565731625	-8.926630354875	-8.929564761625	-8.9267116475	-8.918342680375	-8.90465054975	-8.885786933750001	-8.8619790885
440.0	-8.849895614	-8.87973686825	-8.902138901	-8.917688114499999	-8.926752489750001	-8.92968679975	-8.926833777375	-8.918465025875001	-8.904773250375	-8.885910116375001	-8.862102885750001
442.0	-8.850020976749999	-8.879861396125	-8.902262802500001	-8.917811596249999	-8.926875723125	-8.929809936375001	-8.92695700575	-8.918588470125	-8.904897050125	-8.88603439825	-8.862227782625
444.0	-8.850147443374999	-8.87998702625	-8.902387804875	-8.917936178249999	-8.92700005625	-8.929934172500001	-8.927081333875	-8.91871301425	-8.90502195	-8.88615978075	-8.862353780125
446.0	-8.850275015	-8.8801137595	-8.90251390925	-8.918061861375	-8.927125490125	-8.93005950925	-8.92720676275	-8.918838659375	-8.905147951125	-8.8862862645	-8.862480879375001
448.0	-8.850403692375	-8.88024159675	-8.902641116375001	-8.918188646625	-8.92725202575	-8.930185947750001	-8.92733329325	-8.918965406375001	-8.905275054375	-8.886413850750001	-8.862609081125001
450.0	-8.850533476499999	-8.880370539	-8.902769427375	-8.918316534999999	-8.927379664125	-8.930313488875	-8.927460926624999	-8.919093256250001	-8.905403260749999	-8.886542540375	-8.8627383865
452.0	-8.850664368124999	-8.88050058725	-8.902898843000001	-8.9184455275	-8.92750840625	-8.930442133625	-8.9275896635	-8.919222210125001	-8.90553257125	-8.886672334250001	-8.86286879625
454.0	-8.850796368125	-8.880631742	-8.903029364250001	-8.918575624875	-8.927638253000001	-8.930571882875	-8.927719505125	-8.919352268625001	-8.905662986625	-8.886803233250001	-8.863000311250001
456.0	-8.850929477249998	-8.8807640045	-8.903160992	-8.918706828125	-8.92776920525	-8.9307027375	-8.927850452125	-8.919483432625	-8.90579450775	-8.88693523825	-8.86313293225
458.0	-8.851063696125	-8.880897375125	-8.903293726875	-8.918839138	-8.92790126375	-8.930834698375001	-8.92798250525	-8.919615703125	-8.905927135499999	-8.887068349875001	-8.863266660125001
460.0	-8.851199025625	-8.881031854749999	-8.90342756975	-8.918972555125	-8.928034429250001	-8.930967766125	-8.928115665624999	-8.91974908075	-8.9060608705	-8.887202568875	-8.863401495375001
462.0	-8.85133546625	-8.881167444125	-8.90356252125	-8.9191070805	-8.928168702625001	-8.931101941625	-8.928249933624999	-8.919883566375	-8.906195713625	-8.887337896125	-8.863537438875001
464.0	-8.8514730185	-8.88130414375	-8.903698582125001	-8.919242714625	-8.9283040845	-8.9312372255	-8.928385310125	-8.9200191605	-8.9063316655	-8.887474332125	-8.86367449125
466.0	-8.851611683249999	-8.881441954375	-8.903835753000001	-8.919379458249999	-8.928440575625	-8.9313736185	-8.92852179575	-8.920155863875001	-8.906468726625	-8.887611877625	-8.863812653
468.0	-8.851751460874999	-8.8815808765	-8.903974034500001	-8.919517311875	-8.9285781765	-8.931511121375001	-8.92865939125	-8.920293677125	-8.906606897875	-8.887750533125	-8.863951924750001
470.0	-8.851892351875	-8.88172091075	-8.904113427125	-8.91965627625	-8.928716887750001	-8.931649734375	-8.928798097125	-8.920432601	-8.906746179625	-8.887890299375	-8.864092307125
472.0	-8.85203435675	-8.881862057625	-8.9042539315	-8.919796351875	-8.928856710125	-8.9317894585	-8.928937913875	-8.92057263575	-8.9068865725	-8.888031176625	-8.864233800500001
474.0	-8.852177475875	-8.8820043175	-8.904395548	-8.91993753925	-8.928997643875	-8.931930293875	-8.929078842125	-8.920713782125	-8.907028076875	-8.888173165500001	-8.8643764055
476.0	-8.852321709749999	-8.88214769075	-8.904538277250001	-8.92007983875	-8.929139689625	-8.932072241250001	-8.929220882374999	-8.9208560405	-8.9071706935	-8.8883162665	-8.864520122375001
478.0	-8.852467058875	-8.882292178124999	-8.904682119625	-8.920223251	-8.929282847875001	-8.932215301125	-8.929364034999999	-8.920999411375	-8.907314422625	-8.88846048	-8.864664951750001
480.0	-8.85261352325	-8.882437779625	-8.904827075375	-8.920367776375	-8.929427119	-8.932359473625	-8.9295083005	-8.921143895125	-8.907459264625	-8.888605806375	-8.86481089375
482.0	-8.852761103499999	-8.882584495875	-8.904973145125	-8.920513415124999	-8.929572503375	-8.9325047595	-8.92965367925	-8.921289492125	-8.907605219875	-8.888752246000001	-8.864957948875
484.0	-8.85290979975	-8.882732327	-8.905120329	-8.920660167874999	-8.9297190015	-8.932651158875	-8.929800171624999	-8.921436202875	-8.907752288874999	-8.888899799125001	-8.8651061175
486.0	-8.85305961225	-8.88288127325	-8.9052686275	-8.920808034624999	-8.929866613375001	-8.932798672125001	-8.929947777875	-8.921584027500002	-8.907900471875	-8.889048466250001	-8.865255399750001
488.0	-8.85321054125	-8.883031335124999	-8.905418040625001	-8.920957015875	-8.930015339625001	-8.932947299625	-8.930096498374999	-8.921732966375	-8.908049769	-8.889198247500001	-8.865405796000001
490.0	-8.853362587	-8.883182512625	-8.905568568875001	-8.92110711175	-8.930165180375	-8.933097041625	-8.93024633325	-8.921883019875	-8.908200180749999	-8.889349143125001	-8.865557306375
492.0	-8.853515749625	-8.883334805999999	-8.905720212375	-8.921258322625	-8.930316136	-8.933247898375	-8.930397283	-8.922034188000001	-8.908351707125	-8.889501153375	-8.865709931000001
494.0	-8.853670029124999	-8.883488215375	-8.90587297125	-8.9214106485	-8.930468206375	-8.93339987	-8.930549347625	-8.922186471125	-8.908504348375	-8.889654278375001	-8.86586367025
496.0	-8.853825425875	-8.883642741	-8.906026845625	-8.92156408975	-8.930621392	-8.933552956625	-8.930702527374999	-8.92233986925	-8.90865810475	-8.88980851825	-8.866018524125002
498.0	-8.853981939625	-8.883798382875	-8.906181835875	-8.921718646375	-8.930775693000001	-8.933707158625001	-8.930856822374999	-8.922494382750001	-8.90881297625	-8.889963873125001	-8.86617449275
500.0	-8.854139570625	-8.883955141125	-8.90633794175	-8.921874318625	-8.93093110925	-8.933862476	-8.93101223275	-8.9226500115	-8.908968963	-8.89012034325	-8.866331576125
502.0	-8.854298319	-8.88411301575	-8.906495163625001	-8.922031106375	-8.931087641000001	-8.934018908750001	-8.931168758624999	-8.92280675575	-8.90912606525	-8.8902779285	-8.866489774375001
504.0	-8.854458184499999	-8.884272006875	-8.906653501375	-8.922189009875	-8.931245288375	-8.934176457000001	-8.931326399875	-8.922964615500002	-8.909284282875	-8.890436628875001	-8.866649087625001
506.0	-8.854619167125	-8.88443211425	-8.906812955	-8.922348029	-8.93140405125	-8.934335120875001	-8.93148515675	-8.923123590875	-8.909443615875	-8.890596444625	-8.86680951575
508.0	-8.854781267	-8.884593338124999	-8.9069735245	-8.922508163875	-8.931563929875	-8.934494900375	-8.93164502925	-8.923283681625001	-8.909604064249999	-8.8907573755	-8.86697105875
510.0	-8.854944483999999	-8.884755678374999	-8.90713521	-8.922669414375	-8.931724923875	-8.934655795375	-8.931806017249999	-8.923444888	-8.909765628125	-8.890919421625	-8.867133716500001
512.0	-8.855108817875	-8.884919134875	-8.907298011125	-8.922831780625	-8.9318870335	-8.934817805875001	-8.93196812075	-8.923607209750001	-8.909928307374999	-8.89108258275	-8.867297489
514.0	-8.855274268499999	-8.8850837075	-8.907461928125	-8.92299526225	-8.932050258625	-8.934980931750001	-8.932131339749999	-8.923770646875	-8.91009210175	-8.891246858875	-8.867462376125001
516.0	-8.855440835875	-8.885249396125	-8.907626960625	-8.923159859375	-8.932214599	-8.935145173	-8.932295673999999	-8.923935199375	-8.910257011375	-8.89141225	-8.86762837775
518.0	-8.855608519625	-8.8854162005	-8.90779310875	-8.92332557175	-8.93238005475	-8.935310529625001	-8.9324611235	-8.924100867	-8.910423036	-8.891578755875	-8.867795493625001
520.0	-8.855777319749999	-8.885584120625	-8.907960372	-8.923492399375	-8.9325466255	-8.935477001125001	-8.932627688124999	-8.924267649625001	-8.910590175374999	-8.891746376250001	-8.86796372375
522.0	-8.855947235999999	-8.885753156249999	-8.9081287505	-8.923660342	-8.93271431125	-8.935644587625001	-8.932795367499999	-8.924435547	-8.910758429625	-8.891915111125	-8.868133067875
524.0	-8.856118267874999	-8.885923307125	-8.90829824375	-8.923829399375	-8.932883111625001	-8.935813288875	-8.932964161625	-8.924604559125001	-8.910927798125	-8.89208496	-8.868303525625
526.0	-8.856290415375	-8.886094573	-8.90846885175	-8.92399957125	-8.933053026625	-8.935983104625	-8.933134070374999	-8.924774685625001	-8.911098281	-8.892255923	-8.868475097000001
528.0	-8.856463678125	-8.886266953625	-8.90864057425	-8.9241708575	-8.933224055875	-8.93615403475	-8.933305093249999	-8.92494592625	-8.911269877875	-8.892427999625001	-8.8686477815
530.0	-8.856638055874999	-8.886440448624999	-8.90881341075	-8.92434325775	-8.933396199125001	-8.936326078750001	-8.933477230125	-8.92511828075	-8.911442588375	-8.892601189625001	-8.868821579
532.0	-8.856813548124999	-8.88661505775	-8.90898736125	-8.92451677175	-8.933569456	-8.936499236500001	-8.93365048075	-8.925291749000001	-8.911616412375	-8.892775492750001	-8.868996489
534.0	-8.856990154624999	-8.88679078075	-8.909162425125	-8.92469139925	-8.9337438265	-8.936673507750001	-8.93382484475	-8.9254663305	-8.9117913495	-8.89295090875	-8.869172511375
536.0	-8.857167875	-8.886967617	-8.909338602250001	-8.924867139875	-8.93391931	-8.936848892	-8.934000321874999	-8.925642025	-8.911967399375	-8.893127437	-8.86934964575
538.0	-8.857346708749999	-8.8871455665	-8.90951589225	-8.92504399325	-8.93409590625	-8.937025389125	-8.934176911625	-8.925818832000001	-8.912144561625	-8.8933050775	-8.869527891625001
540.0	-8.857526655625	-8.8873246285	-8.909694294625	-8.925221959	-8.934273614875	-8.937202998625	-8.934354613875	-8.925996751375001	-8.912322836	-8.893483829625001	-8.869707248625001
542.0	-8.857707715	-8.88750480275	-8.909873809	-8.92540103675	-8.9344524355	-8.937381720000001	-8.934533428	-8.926175782625	-8.912502222	-8.893663693	-8.869887716500001
544.0	-8.857889886625	-8.887686088875	-8.910054435000001	-8.925581226124999	-8.93463236775	-8.937561553125	-8.934713353625	-8.92635592525	-8.91268271925	-8.89384466725	-8.870069294625
546.0	-8.858073169874999	-8.88786848625	-8.910236172125	-8.9257625265	-8.934813411125	-8.937742497375	-8.9348943905	-8.926537179	-8.91286432725	-8.894026751875	-8.870251982625001
548.0	-8.858257564375	-8.8880519945	-8.91041902	-8.92594493775	-8.934995565125	-8.937924552250001	-8.935076537999999	-8.92671954325	-8.913047045499999	-8.8942099465	-8.870435780000001
550.0	-8.8584430695	-8.88823661325	-8.910602978125	-8.926128459125	-8.9351788295	-8.938107717500001	-8.93525979575	-8.926903017625001	-8.913230873625	-8.894394250500001	-8.870620686250001
552.0	-8.85862968475	-8.88842234175	-8.910788045875	-8.92631309025	-8.935363203625	-8.9382919925	-8.935444163249999	-8.9270876015	-8.91341581125	-8.894579663625	-8.870806701000001
554.0	-8.858817409624999	-8.888609179625	-8.910974223	-8.926498830625	-8.935548686875	-8.93847737675	-8.935629639875	-8.927273294625001	-8.913601857625	-8.894766185125	-8.870993823625001
556.0	-8.8590062435	-8.88879712625	-8.911161508625	-8.926685679624999	-8.935735279000001	-8.93866386975	-8.935816225249999	-8.92746009625	-8.913789012375	-8.894953814500001	-8.871182053625
558.0	-8.859196185875	-8.888986181125	-8.9113499025	-8.926873636875	-8.93592297925	-8.938851471000001	-8.936003918874999	-8.927648005875001	-8.91397727475	-8.895142551375	-8.871371390375002
560.0	-8.859387236	-8.889176343625	-8.911539403875	-8.92706270175	-8.936111787125	-8.93904017975	-8.936192720125	-8.927837023	-8.9141666445	-8.895332394875	-8.87156183325
562.0	-8.859579393499999	-8.889367613125	-8.91173001225	-8.9272528735	-8.936301702125	-8.93922999575	-8.93638262825	-8.928027147	-8.914357120875	-8.895523344625001	-8.87175338175
564.0	-8.859772657499999	-8.889559989124999	-8.911921727000001	-8.92744415175	-8.9364927235	-8.93942091825	-8.936573643	-8.928218377375	-8.914548703125	-8.895715400125	-8.871946035375
566.0	-8.8599670275	-8.889753470999999	-8.912114547375001	-8.92763653575	-8.93668485075	-8.9396129465	-8.936765763499999	-8.928410713375001	-8.914741391	-8.8959085605	-8.872139793250001
568.0	-8.860162502749999	-8.889948057875	-8.912308473	-8.927830025	-8.93687808325	-8.939806080125	-8.936958989125	-8.9286041545	-8.914935183499999	-8.896102825125	-8.872334654875
570.0	-8.86035908275	-8.890143749375	-8.912503503	-8.92802461875	-8.937072420375001	-8.940000318375	-8.9371533195	-8.928798700000002	-8.91513008025	-8.896298193625	-8.872530619625001
572.0	-8.860556766624999	-8.890340544625	-8.912699636875	-8.928220316375	-8.937267861375	-8.9401956605	-8.937348753624999	-8.92899434925	-8.915326080375	-8.896494665	-8.872727686875
574.0	-8.860755553625	-8.890538442999999	-8.912896873875	-8.92841711725	-8.937464405750001	-8.940392106000001	-8.937545291125	-8.92919110175	-8.915523183374999	-8.896692238875001	-8.872925855750001
