temperature	helm_energy	Cv
0.0	-8.918821179124999	0.0
2.0	-8.918821179124999	0.0
4.0	-8.918821179124999	7.0125e-06
6.0	-8.918821179124999	3.9025e-05
8.0	-8.9188211795	0.0001002875
10.0	-8.918821180375	0.000198725
12.0	-8.918821182	0.0003445625
14.0	-8.918821184875	0.0005479625
16.0	-8.91882118925	0.0008189625
18.0	-8.918821195625	0.0011676
20.0	-8.918821204624999	0.0016040125
22.0	-8.918821216875	0.0021384625
24.0	-8.918821233125	0.002781375
26.0	-8.918821253874999	0.0035434
28.0	-8.918821280125	0.004435425
30.0	-8.918821312624999	0.005468575
32.0	-8.9188213525	0.006654325
34.0	-8.91882140075	0.0080044625
36.0	-8.918821458375	0.0095312375
38.0	-8.918821526624999	0.011247325
40.0	-8.918821606625	0.013166025
42.0	-8.918821699875	0.0153012125
44.0	-8.91882180775	0.0176675625
46.0	-8.918821931624999	0.020280575
48.0	-8.918822073125	0.0231567375
50.0	-8.918822234	0.0263135875
52.0	-8.918822415874999	0.029769825
54.0	-8.91882262075	0.0335454125
56.0	-8.918822850375	0.037661575
58.0	-8.918823106875	0.0421408875
60.0	-8.918823392624999	0.047007225
62.0	-8.9188237095	0.05228575
64.0	-8.91882406025	0.058002825
66.0	-8.91882444725	0.0641859375
68.0	-8.91882487325	0.070863575
70.0	-8.918825340749999	0.07806505
72.0	-8.918825853	0.08582035
74.0	-8.918826413	0.0941599875
76.0	-8.91882702375	0.103114725
78.0	-8.918827688875	0.1127155
80.0	-8.918828411875	0.1229931375
82.0	-8.91882919625	0.133978175
84.0	-8.918830046	0.1457007625
86.0	-8.918830965249999	0.158190375
88.0	-8.918831958	0.171475775
90.0	-8.918833028749999	0.185584775
92.0	-8.918834182	0.2005441875
94.0	-8.918835422499999	0.216379675
96.0	-8.918836755	0.233115675
98.0	-8.91883818475	0.25077535
100.0	-8.91883971675	0.2693804875
102.0	-8.918841356625	0.2889515
104.0	-8.91884310975	0.309507375
106.0	-8.918844982	0.3310656625
108.0	-8.918846979125	0.3536424875
