temperature	helm_energy	Cv
0.0	-8.7990016815	0.0
2.0	-8.7990016815	0.0
4.0	-8.7990016815	1.0975e-05
6.0	-8.799001681625	5.61e-05
8.0	-8.799001682125	0.000142025
10.0	-8.799001683375002	0.000280525
12.0	-8.799001685750001	0.0004860125
14.0	-8.79900168975	0.0007727875
16.0	-8.799001695875	0.001155
18.0	-8.799001705	0.0016468375
20.0	-8.79900171775	0.0022626
22.0	-8.799001735000001	0.00301685
24.0	-8.799001757875	0.0039243875
26.0	-8.799001787125	0.0050003125
28.0	-8.79900182425	0.0062600875
30.0	-8.79900187025	0.0077196
32.0	-8.7990019265	0.0093951875
34.0	-8.799001994500001	0.0113037375
36.0	-8.799002075875	0.01346275
38.0	-8.79900217225	0.0158904625
40.0	-8.799002285250001	0.0186059875
42.0	-8.799002417	0.0216293875
44.0	-8.799002569250002	0.02498185
46.0	-8.79900274425	0.0286858625
48.0	-8.79900294425	0.0327652875
50.0	-8.7990031715	0.0372455625
52.0	-8.7990034285	0.0421537625
54.0	-8.799003718125	0.0475186625
56.0	-8.799004042750001	0.05337085
58.0	-8.799004405625	0.0597426375
60.0	-8.79900480975	0.0666680375
62.0	-8.79900525825	0.0741827125
64.0	-8.79900575475	0.0823238
66.0	-8.799006302625001	0.091129775
68.0	-8.799006905750002	0.1006402625
70.0	-8.799007568	0.1108957875
72.0	-8.799008293750001	0.121937575
74.0	-8.79900908725	0.1338072875
76.0	-8.799009953125001	0.1465468125
78.0	-8.799010896125	0.16019795
80.0	-8.79901192125	0.174802225
82.0	-8.799013033875001	0.190400675
84.0	-8.79901423925	0.20703355
86.0	-8.799015543375	0.2247402
88.0	-8.799016952	0.2435588375
90.0	-8.799018471375001	0.2635264
92.0	-8.799020107875	0.2846783875
94.0	-8.799021868125001	0.307048725
96.0	-8.799023759125001	0.3306696625
98.0	-8.799025787875001	0.3555717125
100.0	-8.799027961875002	0.3817835
102.0	-8.799030288500001	0.409331775
104.0	-8.799032775750002	0.4382413
106.0	-8.7990354315	0.468534875
108.0	-8.799038264125	0.500233275
110.0	-8.799041282000001	0.53335525
112.0	-8.799044493750001	0.5679175125
114.0	-8.7990479085	0.6039347375
116.0	-8.799051535125	0.6414196
118.0	-8.799055382875	0.6803827625
120.0	-8.799059461375	0.720832925
122.0	-8.799063780125001	0.7627768375
124.0	-8.799068349	0.8062193375
126.0	-8.799073177875	0.8511633625
128.0	-8.799078277125	0.897610025
130.0	-8.799083656750001	0.9455586625
132.0	-8.799089327375	0.9950068375
134.0	-8.799095299500001	1.0459504125
136.0	-8.799101584	1.0983836125
138.0	-8.799108191375002	1.152299025
140.0	-8.799115132875	1.2076877375
142.0	-8.799122419375001	1.2645392875
144.0	-8.799130062125	1.3228418125
146.0	-8.799138072375001	1.3825820375
148.0	-8.799146461375	1.443745375
150.0	-8.799155240625002	1.50631595
152.0	-8.7991644215	1.570276675
154.0	-8.799174015625	1.6356093125
156.0	-8.799184034625	1.7022945375
158.0	-8.799194490125	1.7703119375
160.0	-8.79920539375	1.8396401625
162.0	-8.79921675725	1.9102569
164.0	-8.7992285925	1.9821390125
166.0	-8.799240911250001	2.0552625125
168.0	-8.799253725125	2.1296026625
170.0	-8.799267046125001	2.2051340375
172.0	-8.799280885875001	2.2818305625
174.0	-8.799295256375	2.359665575
176.0	-8.799310169375001	2.4386118625
178.0	-8.7993256365	2.51864175
180.0	-8.799341669625	2.5997271
182.0	-8.7993582805	2.681839425
184.0	-8.799375480750001	2.764949875
186.0	-8.799393282125001	2.8490293125
188.0	-8.799411696125	2.9340483875
190.0	-8.799430734500001	3.019977525
192.0	-8.799450408625	3.1067870125
194.0	-8.799470729875	3.1944470125
196.0	-8.799491709875001	3.2829276375
198.0	-8.799513359750001	3.37219895
200.0	-8.799535691	3.4622310125
202.0	-8.799558714625	3.55299395
204.0	-8.799582441875001	3.64445795
206.0	-8.799606883625001	3.736593325
208.0	-8.799632050875001	3.8293704875
210.0	-8.799657954625001	3.92276005
212.0	-8.799684605625	4.0167328375
214.0	-8.799712014375	4.11125985
216.0	-8.799740191625	4.2063123625
218.0	-8.79976914775	4.301861925
220.0	-8.799798893250001	4.397880375
222.0	-8.799829438375001	4.4943398625
224.0	-8.799860793250001	4.591212875
226.0	-8.799892968	4.68847225
228.0	-8.7999259725	4.7860911875
230.0	-8.79995981675	4.8840432625
232.0	-8.799994510375	4.982302475
234.0	-8.800030063000001	5.0808431875
