temp,c11,c12,c13,c14,c15,c16,c21,c22,c23,c24,c25,c26,c31,c32,c33,c34,c35,c36,c41,c42,c43,c44,c45,c46,c51,c52,c53,c54,c55,c56,c61,c62,c63,c64,c65,c66
138.0,1047.477364,133.49059939999995,133.49059939999995,0.0,0.0,0.0,133.49059939999995,1047.477364,133.49059939999995,0.0,0.0,0.0,133.49059939999995,133.49059939999995,1047.477364,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108,0.0,0.0,0.0,0.0,0.0,0.0,564.1899108
140.0,1047.3815866666666,133.47911533333328,133.47911533333328,0.0,0.0,0.0,133.47911533333328,1047.3815866666666,133.47911533333328,0.0,0.0,0.0,133.47911533333328,133.47911533333328,1047.3815866666666,0.0,0.0,0.0,0.0,0.0,0.0,564.1295906666667,0.0,0.0,0.0,0.0,0.0,0.0,564.1295906666667,0.0,0.0,0.0,0.0,0.0,0.0,564.1295906666667
142.0,1047.2858093333334,133.46763126666661,133.46763126666661,0.0,0.0,0.0,133.46763126666661,1047.2858093333334,133.46763126666661,0.0,0.0,0.0,133.46763126666661,133.46763126666661,1047.2858093333334,0.0,0.0,0.0,0.0,0.0,0.0,564.0692705333333,0.0,0.0,0.0,0.0,0.0,0.0,564.0692705333333,0.0,0.0,0.0,0.0,0.0,0.0,564.0692705333333
144.0,1047.190032,133.45614719999995,133.45614719999995,0.0,0.0,0.0,133.45614719999995,1047.190032,133.45614719999995,0.0,0.0,0.0,133.45614719999995,133.45614719999995,1047.190032,0.0,0.0,0.0,0.0,0.0,0.0,564.0089504,0.0,0.0,0.0,0.0,0.0,0.0,564.0089504,0.0,0.0,0.0,0.0,0.0,0.0,564.0089504
146.0,1047.0942546666668,133.44466313333328,133.44466313333328,0.0,0.0,0.0,133.44466313333328,1047.0942546666668,133.44466313333328,0.0,0.0,0.0,133.44466313333328,133.44466313333328,1047.0942546666668,0.0,0.0,0.0,0.0,0.0,0.0,563.9486302666667,0.0,0.0,0.0,0.0,0.0,0.0,563.9486302666667,0.0,0.0,0.0,0.0,0.0,0.0,563.9486302666667
148.0,1046.9984773333333,133.43317906666664,133.43317906666664,0.0,0.0,0.0,133.43317906666664,1046.9984773333333,133.43317906666664,0.0,0.0,0.0,133.43317906666664,133.43317906666664,1046.9984773333333,0.0,0.0,0.0,0.0,0.0,0.0,563.8883101333333,0.0,0.0,0.0,0.0,0.0,0.0,563.8883101333333,0.0,0.0,0.0,0.0,0.0,0.0,563.8883101333333
150.0,1046.9027,133.42169499999997,133.42169499999997,0.0,0.0,0.0,133.42169499999997,1046.9027,133.42169499999997,0.0,0.0,0.0,133.42169499999997,133.42169499999997,1046.9027,0.0,0.0,0.0,0.0,0.0,0.0,563.82799,0.0,0.0,0.0,0.0,0.0,0.0,563.82799,0.0,0.0,0.0,0.0,0.0,0.0,563.82799
152.0,1046.8069226666667,133.4102109333333,133.4102109333333,0.0,0.0,0.0,133.4102109333333,1046.8069226666667,133.4102109333333,0.0,0.0,0.0,133.4102109333333,133.4102109333333,1046.8069226666667,0.0,0.0,0.0,0.0,0.0,0.0,563.7676698666667,0.0,0.0,0.0,0.0,0.0,0.0,563.7676698666667,0.0,0.0,0.0,0.0,0.0,0.0,563.7676698666667
154.0,1046.7111453333334,133.39872686666664,133.39872686666664,0.0,0.0,0.0,133.39872686666664,1046.7111453333334,133.39872686666664,0.0,0.0,0.0,133.39872686666664,133.39872686666664,1046.7111453333334,0.0,0.0,0.0,0.0,0.0,0.0,563.7073497333333,0.0,0.0,0.0,0.0,0.0,0.0,563.7073497333333,0.0,0.0,0.0,0.0,0.0,0.0,563.7073497333333
156.0,1046.615368,133.38724279999997,133.38724279999997,0.0,0.0,0.0,133.38724279999997,1046.615368,133.38724279999997,0.0,0.0,0.0,133.38724279999997,133.38724279999997,1046.615368,0.0,0.0,0.0,0.0,0.0,0.0,563.6470296,0.0,0.0,0.0,0.0,0.0,0.0,563.6470296,0.0,0.0,0.0,0.0,0.0,0.0,563.6470296
158.0,1046.5195906666668,133.3757587333333,133.3757587333333,0.0,0.0,0.0,133.3757587333333,1046.5195906666668,133.3757587333333,0.0,0.0,0.0,133.3757587333333,133.3757587333333,1046.5195906666668,0.0,0.0,0.0,0.0,0.0,0.0,563.5867094666667,0.0,0.0,0.0,0.0,0.0,0.0,563.5867094666667,0.0,0.0,0.0,0.0,0.0,0.0,563.5867094666667
160.0,1046.4238133333333,133.36427466666663,133.36427466666663,0.0,0.0,0.0,133.36427466666663,1046.4238133333333,133.36427466666663,0.0,0.0,0.0,133.36427466666663,133.36427466666663,1046.4238133333333,0.0,0.0,0.0,0.0,0.0,0.0,563.5263893333333,0.0,0.0,0.0,0.0,0.0,0.0,563.5263893333333,0.0,0.0,0.0,0.0,0.0,0.0,563.5263893333333
162.0,1046.328036,133.35279059999996,133.35279059999996,0.0,0.0,0.0,133.35279059999996,1046.328036,133.35279059999996,0.0,0.0,0.0,133.35279059999996,133.35279059999996,1046.328036,0.0,0.0,0.0,0.0,0.0,0.0,563.4660692,0.0,0.0,0.0,0.0,0.0,0.0,563.4660692,0.0,0.0,0.0,0.0,0.0,0.0,563.4660692
164.0,1046.2322586666667,133.3413065333333,133.3413065333333,0.0,0.0,0.0,133.3413065333333,1046.2322586666667,133.3413065333333,0.0,0.0,0.0,133.3413065333333,133.3413065333333,1046.2322586666667,0.0,0.0,0.0,0.0,0.0,0.0,563.4057490666667,0.0,0.0,0.0,0.0,0.0,0.0,563.4057490666667,0.0,0.0,0.0,0.0,0.0,0.0,563.4057490666667
166.0,1046.1364813333334,133.32982246666663,133.32982246666663,0.0,0.0,0.0,133.32982246666663,1046.1364813333334,133.32982246666663,0.0,0.0,0.0,133.32982246666663,133.32982246666663,1046.1364813333334,0.0,0.0,0.0,0.0,0.0,0.0,563.3454289333333,0.0,0.0,0.0,0.0,0.0,0.0,563.3454289333333,0.0,0.0,0.0,0.0,0.0,0.0,563.3454289333333
168.0,1046.040704,133.31833839999996,133.31833839999996,0.0,0.0,0.0,133.31833839999996,1046.040704,133.31833839999996,0.0,0.0,0.0,133.31833839999996,133.31833839999996,1046.040704,0.0,0.0,0.0,0.0,0.0,0.0,563.2851088,0.0,0.0,0.0,0.0,0.0,0.0,563.2851088,0.0,0.0,0.0,0.0,0.0,0.0,563.2851088
170.0,1045.9449266666668,133.3068543333333,133.3068543333333,0.0,0.0,0.0,133.3068543333333,1045.9449266666668,133.3068543333333,0.0,0.0,0.0,133.3068543333333,133.3068543333333,1045.9449266666668,0.0,0.0,0.0,0.0,0.0,0.0,563.2247886666667,0.0,0.0,0.0,0.0,0.0,0.0,563.2247886666667,0.0,0.0,0.0,0.0,0.0,0.0,563.2247886666667
172.0,1045.8491493333333,133.29537026666662,133.29537026666662,0.0,0.0,0.0,133.29537026666662,1045.8491493333333,133.29537026666662,0.0,0.0,0.0,133.29537026666662,133.29537026666662,1045.8491493333333,0.0,0.0,0.0,0.0,0.0,0.0,563.1644685333333,0.0,0.0,0.0,0.0,0.0,0.0,563.1644685333333,0.0,0.0,0.0,0.0,0.0,0.0,563.1644685333333
174.0,1045.7533720000001,133.28388619999996,133.28388619999996,0.0,0.0,0.0,133.28388619999996,1045.7533720000001,133.28388619999996,0.0,0.0,0.0,133.28388619999996,133.28388619999996,1045.7533720000001,0.0,0.0,0.0,0.0,0.0,0.0,563.1041484,0.0,0.0,0.0,0.0,0.0,0.0,563.1041484,0.0,0.0,0.0,0.0,0.0,0.0,563.1041484
176.0,1045.6575946666667,133.2724021333333,133.2724021333333,0.0,0.0,0.0,133.2724021333333,1045.6575946666667,133.2724021333333,0.0,0.0,0.0,133.2724021333333,133.2724021333333,1045.6575946666667,0.0,0.0,0.0,0.0,0.0,0.0,563.0438282666667,0.0,0.0,0.0,0.0,0.0,0.0,563.0438282666667,0.0,0.0,0.0,0.0,0.0,0.0,563.0438282666667
178.0,1045.5618173333335,133.26091806666662,133.26091806666662,0.0,0.0,0.0,133.26091806666662,1045.5618173333335,133.26091806666662,0.0,0.0,0.0,133.26091806666662,133.26091806666662,1045.5618173333335,0.0,0.0,0.0,0.0,0.0,0.0,562.9835081333333,0.0,0.0,0.0,0.0,0.0,0.0,562.9835081333333,0.0,0.0,0.0,0.0,0.0,0.0,562.9835081333333
180.0,1045.46604,133.24943399999995,133.24943399999995,0.0,0.0,0.0,133.24943399999995,1045.46604,133.24943399999995,0.0,0.0,0.0,133.24943399999995,133.24943399999995,1045.46604,0.0,0.0,0.0,0.0,0.0,0.0,562.923188,0.0,0.0,0.0,0.0,0.0,0.0,562.923188,0.0,0.0,0.0,0.0,0.0,0.0,562.923188
182.0,1045.3702626666668,133.23794993333328,133.23794993333328,0.0,0.0,0.0,133.23794993333328,1045.3702626666668,133.23794993333328,0.0,0.0,0.0,133.23794993333328,133.23794993333328,1045.3702626666668,0.0,0.0,0.0,0.0,0.0,0.0,562.8628678666666,0.0,0.0,0.0,0.0,0.0,0.0,562.8628678666666,0.0,0.0,0.0,0.0,0.0,0.0,562.8628678666666
184.0,1045.2744853333334,133.22646586666662,133.22646586666662,0.0,0.0,0.0,133.22646586666662,1045.2744853333334,133.22646586666662,0.0,0.0,0.0,133.22646586666662,133.22646586666662,1045.2744853333334,0.0,0.0,0.0,0.0,0.0,0.0,562.8025477333333,0.0,0.0,0.0,0.0,0.0,0.0,562.8025477333333,0.0,0.0,0.0,0.0,0.0,0.0,562.8025477333333
186.0,1045.1787080000001,133.21498179999995,133.21498179999995,0.0,0.0,0.0,133.21498179999995,1045.1787080000001,133.21498179999995,0.0,0.0,0.0,133.21498179999995,133.21498179999995,1045.1787080000001,0.0,0.0,0.0,0.0,0.0,0.0,562.7422276,0.0,0.0,0.0,0.0,0.0,0.0,562.7422276,0.0,0.0,0.0,0.0,0.0,0.0,562.7422276
188.0,1045.0829306666667,133.20349773333328,133.20349773333328,0.0,0.0,0.0,133.20349773333328,1045.0829306666667,133.20349773333328,0.0,0.0,0.0,133.20349773333328,133.20349773333328,1045.0829306666667,0.0,0.0,0.0,0.0,0.0,0.0,562.6819074666666,0.0,0.0,0.0,0.0,0.0,0.0,562.6819074666666,0.0,0.0,0.0,0.0,0.0,0.0,562.6819074666666
190.0,1044.9871533333335,133.1920136666666,133.1920136666666,0.0,0.0,0.0,133.1920136666666,1044.9871533333335,133.1920136666666,0.0,0.0,0.0,133.1920136666666,133.1920136666666,1044.9871533333335,0.0,0.0,0.0,0.0,0.0,0.0,562.6215873333333,0.0,0.0,0.0,0.0,0.0,0.0,562.6215873333333,0.0,0.0,0.0,0.0,0.0,0.0,562.6215873333333
192.0,1044.891376,133.18052959999994,133.18052959999994,0.0,0.0,0.0,133.18052959999994,1044.891376,133.18052959999994,0.0,0.0,0.0,133.18052959999994,133.18052959999994,1044.891376,0.0,0.0,0.0,0.0,0.0,0.0,562.5612672,0.0,0.0,0.0,0.0,0.0,0.0,562.5612672,0.0,0.0,0.0,0.0,0.0,0.0,562.5612672
194.0,1044.7955986666668,133.16904553333327,133.16904553333327,0.0,0.0,0.0,133.16904553333327,1044.7955986666668,133.16904553333327,0.0,0.0,0.0,133.16904553333327,133.16904553333327,1044.7955986666668,0.0,0.0,0.0,0.0,0.0,0.0,562.5009470666666,0.0,0.0,0.0,0.0,0.0,0.0,562.5009470666666,0.0,0.0,0.0,0.0,0.0,0.0,562.5009470666666
196.0,1044.6998213333334,133.1575614666666,133.1575614666666,0.0,0.0,0.0,133.1575614666666,1044.6998213333334,133.1575614666666,0.0,0.0,0.0,133.1575614666666,133.1575614666666,1044.6998213333334,0.0,0.0,0.0,0.0,0.0,0.0,562.4406269333333,0.0,0.0,0.0,0.0,0.0,0.0,562.4406269333333,0.0,0.0,0.0,0.0,0.0,0.0,562.4406269333333
198.0,1044.6040440000002,133.14607739999994,133.14607739999994,0.0,0.0,0.0,133.14607739999994,1044.6040440000002,133.14607739999994,0.0,0.0,0.0,133.14607739999994,133.14607739999994,1044.6040440000002,0.0,0.0,0.0,0.0,0.0,0.0,562.3803068,0.0,0.0,0.0,0.0,0.0,0.0,562.3803068,0.0,0.0,0.0,0.0,0.0,0.0,562.3803068
200.0,1044.5082666666667,133.13459333333327,133.13459333333327,0.0,0.0,0.0,133.13459333333327,1044.5082666666667,133.13459333333327,0.0,0.0,0.0,133.13459333333327,133.13459333333327,1044.5082666666667,0.0,0.0,0.0,0.0,0.0,0.0,562.3199866666666,0.0,0.0,0.0,0.0,0.0,0.0,562.3199866666666,0.0,0.0,0.0,0.0,0.0,0.0,562.3199866666666
202.0,1044.4124893333333,133.1231092666666,133.1231092666666,0.0,0.0,0.0,133.1231092666666,1044.4124893333333,133.1231092666666,0.0,0.0,0.0,133.1231092666666,133.1231092666666,1044.4124893333333,0.0,0.0,0.0,0.0,0.0,0.0,562.2596665333333,0.0,0.0,0.0,0.0,0.0,0.0,562.2596665333333,0.0,0.0,0.0,0.0,0.0,0.0,562.2596665333333
204.0,1044.316712,133.11162519999993,133.11162519999993,0.0,0.0,0.0,133.11162519999993,1044.316712,133.11162519999993,0.0,0.0,0.0,133.11162519999993,133.11162519999993,1044.316712,0.0,0.0,0.0,0.0,0.0,0.0,562.1993464,0.0,0.0,0.0,0.0,0.0,0.0,562.1993464,0.0,0.0,0.0,0.0,0.0,0.0,562.1993464
206.0,1044.2209346666666,133.1001411333333,133.1001411333333,0.0,0.0,0.0,133.1001411333333,1044.2209346666666,133.1001411333333,0.0,0.0,0.0,133.1001411333333,133.1001411333333,1044.2209346666666,0.0,0.0,0.0,0.0,0.0,0.0,562.1390262666666,0.0,0.0,0.0,0.0,0.0,0.0,562.1390262666666,0.0,0.0,0.0,0.0,0.0,0.0,562.1390262666666
208.0,1044.1251573333334,133.08865706666663,133.08865706666663,0.0,0.0,0.0,133.08865706666663,1044.1251573333334,133.08865706666663,0.0,0.0,0.0,133.08865706666663,133.08865706666663,1044.1251573333334,0.0,0.0,0.0,0.0,0.0,0.0,562.0787061333333,0.0,0.0,0.0,0.0,0.0,0.0,562.0787061333333,0.0,0.0,0.0,0.0,0.0,0.0,562.0787061333333
210.0,1044.02938,133.07717299999996,133.07717299999996,0.0,0.0,0.0,133.07717299999996,1044.02938,133.07717299999996,0.0,0.0,0.0,133.07717299999996,133.07717299999996,1044.02938,0.0,0.0,0.0,0.0,0.0,0.0,562.018386,0.0,0.0,0.0,0.0,0.0,0.0,562.018386,0.0,0.0,0.0,0.0,0.0,0.0,562.018386
212.0,1043.9336026666667,133.0656889333333,133.0656889333333,0.0,0.0,0.0,133.0656889333333,1043.9336026666667,133.0656889333333,0.0,0.0,0.0,133.0656889333333,133.0656889333333,1043.9336026666667,0.0,0.0,0.0,0.0,0.0,0.0,561.9580658666666,0.0,0.0,0.0,0.0,0.0,0.0,561.9580658666666,0.0,0.0,0.0,0.0,0.0,0.0,561.9580658666666
214.0,1043.8378253333333,133.05420486666662,133.05420486666662,0.0,0.0,0.0,133.05420486666662,1043.8378253333333,133.05420486666662,0.0,0.0,0.0,133.05420486666662,133.05420486666662,1043.8378253333333,0.0,0.0,0.0,0.0,0.0,0.0,561.8977457333333,0.0,0.0,0.0,0.0,0.0,0.0,561.8977457333333,0.0,0.0,0.0,0.0,0.0,0.0,561.8977457333333
216.0,1043.742048,133.04272079999996,133.04272079999996,0.0,0.0,0.0,133.04272079999996,1043.742048,133.04272079999996,0.0,0.0,0.0,133.04272079999996,133.04272079999996,1043.742048,0.0,0.0,0.0,0.0,0.0,0.0,561.8374256,0.0,0.0,0.0,0.0,0.0,0.0,561.8374256,0.0,0.0,0.0,0.0,0.0,0.0,561.8374256
218.0,1043.6462706666666,133.0312367333333,133.0312367333333,0.0,0.0,0.0,133.0312367333333,1043.6462706666666,133.0312367333333,0.0,0.0,0.0,133.0312367333333,133.0312367333333,1043.6462706666666,0.0,0.0,0.0,0.0,0.0,0.0,561.7771054666666,0.0,0.0,0.0,0.0,0.0,0.0,561.7771054666666,0.0,0.0,0.0,0.0,0.0,0.0,561.7771054666666
220.0,1043.5504933333334,133.01975266666662,133.01975266666662,0.0,0.0,0.0,133.01975266666662,1043.5504933333334,133.01975266666662,0.0,0.0,0.0,133.01975266666662,133.01975266666662,1043.5504933333334,0.0,0.0,0.0,0.0,0.0,0.0,561.7167853333333,0.0,0.0,0.0,0.0,0.0,0.0,561.7167853333333,0.0,0.0,0.0,0.0,0.0,0.0,561.7167853333333
222.0,1043.454716,133.00826859999995,133.00826859999995,0.0,0.0,0.0,133.00826859999995,1043.454716,133.00826859999995,0.0,0.0,0.0,133.00826859999995,133.00826859999995,1043.454716,0.0,0.0,0.0,0.0,0.0,0.0,561.6564652,0.0,0.0,0.0,0.0,0.0,0.0,561.6564652,0.0,0.0,0.0,0.0,0.0,0.0,561.6564652
224.0,1043.3589386666667,132.99678453333328,132.99678453333328,0.0,0.0,0.0,132.99678453333328,1043.3589386666667,132.99678453333328,0.0,0.0,0.0,132.99678453333328,132.99678453333328,1043.3589386666667,0.0,0.0,0.0,0.0,0.0,0.0,561.5961450666666,0.0,0.0,0.0,0.0,0.0,0.0,561.5961450666666,0.0,0.0,0.0,0.0,0.0,0.0,561.5961450666666
226.0,1043.2631613333333,132.98530046666662,132.98530046666662,0.0,0.0,0.0,132.98530046666662,1043.2631613333333,132.98530046666662,0.0,0.0,0.0,132.98530046666662,132.98530046666662,1043.2631613333333,0.0,0.0,0.0,0.0,0.0,0.0,561.5358249333333,0.0,0.0,0.0,0.0,0.0,0.0,561.5358249333333,0.0,0.0,0.0,0.0,0.0,0.0,561.5358249333333
228.0,1043.167384,132.97381639999995,132.97381639999995,0.0,0.0,0.0,132.97381639999995,1043.167384,132.97381639999995,0.0,0.0,0.0,132.97381639999995,132.97381639999995,1043.167384,0.0,0.0,0.0,0.0,0.0,0.0,561.4755048,0.0,0.0,0.0,0.0,0.0,0.0,561.4755048,0.0,0.0,0.0,0.0,0.0,0.0,561.4755048
230.0,1043.0716066666666,132.96233233333328,132.96233233333328,0.0,0.0,0.0,132.96233233333328,1043.0716066666666,132.96233233333328,0.0,0.0,0.0,132.96233233333328,132.96233233333328,1043.0716066666666,0.0,0.0,0.0,0.0,0.0,0.0,561.4151846666666,0.0,0.0,0.0,0.0,0.0,0.0,561.4151846666666,0.0,0.0,0.0,0.0,0.0,0.0,561.4151846666666
232.0,1042.9758293333334,132.9508482666666,132.9508482666666,0.0,0.0,0.0,132.9508482666666,1042.9758293333334,132.9508482666666,0.0,0.0,0.0,132.9508482666666,132.9508482666666,1042.9758293333334,0.0,0.0,0.0,0.0,0.0,0.0,561.3548645333333,0.0,0.0,0.0,0.0,0.0,0.0,561.3548645333333,0.0,0.0,0.0,0.0,0.0,0.0,561.3548645333333
234.0,1042.880052,132.93936419999994,132.93936419999994,0.0,0.0,0.0,132.93936419999994,1042.880052,132.93936419999994,0.0,0.0,0.0,132.93936419999994,132.93936419999994,1042.880052,0.0,0.0,0.0,0.0,0.0,0.0,561.2945444,0.0,0.0,0.0,0.0,0.0,0.0,561.2945444,0.0,0.0,0.0,0.0,0.0,0.0,561.2945444
236.0,1042.7842746666668,132.92788013333328,132.92788013333328,0.0,0.0,0.0,132.92788013333328,1042.7842746666668,132.92788013333328,0.0,0.0,0.0,132.92788013333328,132.92788013333328,1042.7842746666668,0.0,0.0,0.0,0.0,0.0,0.0,561.2342242666666,0.0,0.0,0.0,0.0,0.0,0.0,561.2342242666666,0.0,0.0,0.0,0.0,0.0,0.0,561.2342242666666
238.0,1042.6884973333333,132.9163960666666,132.9163960666666,0.0,0.0,0.0,132.9163960666666,1042.6884973333333,132.9163960666666,0.0,0.0,0.0,132.9163960666666,132.9163960666666,1042.6884973333333,0.0,0.0,0.0,0.0,0.0,0.0,561.1739041333333,0.0,0.0,0.0,0.0,0.0,0.0,561.1739041333333,0.0,0.0,0.0,0.0,0.0,0.0,561.1739041333333
240.0,1042.59272,132.90491199999994,132.90491199999994,0.0,0.0,0.0,132.90491199999994,1042.59272,132.90491199999994,0.0,0.0,0.0,132.90491199999994,132.90491199999994,1042.59272,0.0,0.0,0.0,0.0,0.0,0.0,561.113584,0.0,0.0,0.0,0.0,0.0,0.0,561.113584,0.0,0.0,0.0,0.0,0.0,0.0,561.113584
242.0,1042.4969426666667,132.89342793333327,132.89342793333327,0.0,0.0,0.0,132.89342793333327,1042.4969426666667,132.89342793333327,0.0,0.0,0.0,132.89342793333327,132.89342793333327,1042.4969426666667,0.0,0.0,0.0,0.0,0.0,0.0,561.0532638666666,0.0,0.0,0.0,0.0,0.0,0.0,561.0532638666666,0.0,0.0,0.0,0.0,0.0,0.0,561.0532638666666
244.0,1042.4011653333334,132.8819438666666,132.8819438666666,0.0,0.0,0.0,132.8819438666666,1042.4011653333334,132.8819438666666,0.0,0.0,0.0,132.8819438666666,132.8819438666666,1042.4011653333334,0.0,0.0,0.0,0.0,0.0,0.0,560.9929437333333,0.0,0.0,0.0,0.0,0.0,0.0,560.9929437333333,0.0,0.0,0.0,0.0,0.0,0.0,560.9929437333333
246.0,1042.305388,132.87045979999994,132.87045979999994,0.0,0.0,0.0,132.87045979999994,1042.305388,132.87045979999994,0.0,0.0,0.0,132.87045979999994,132.87045979999994,1042.305388,0.0,0.0,0.0,0.0,0.0,0.0,560.9326235999999,0.0,0.0,0.0,0.0,0.0,0.0,560.9326235999999,0.0,0.0,0.0,0.0,0.0,0.0,560.9326235999999
248.0,1042.2096106666668,132.85897573333327,132.85897573333327,0.0,0.0,0.0,132.85897573333327,1042.2096106666668,132.85897573333327,0.0,0.0,0.0,132.85897573333327,132.85897573333327,1042.2096106666668,0.0,0.0,0.0,0.0,0.0,0.0,560.8723034666666,0.0,0.0,0.0,0.0,0.0,0.0,560.8723034666666,0.0,0.0,0.0,0.0,0.0,0.0,560.8723034666666
250.0,1042.1138333333333,132.8474916666666,132.8474916666666,0.0,0.0,0.0,132.8474916666666,1042.1138333333333,132.8474916666666,0.0,0.0,0.0,132.8474916666666,132.8474916666666,1042.1138333333333,0.0,0.0,0.0,0.0,0.0,0.0,560.8119833333333,0.0,0.0,0.0,0.0,0.0,0.0,560.8119833333333,0.0,0.0,0.0,0.0,0.0,0.0,560.8119833333333
252.0,1042.0180560000001,132.83600759999993,132.83600759999993,0.0,0.0,0.0,132.83600759999993,1042.0180560000001,132.83600759999993,0.0,0.0,0.0,132.83600759999993,132.83600759999993,1042.0180560000001,0.0,0.0,0.0,0.0,0.0,0.0,560.7516631999999,0.0,0.0,0.0,0.0,0.0,0.0,560.7516631999999,0.0,0.0,0.0,0.0,0.0,0.0,560.7516631999999
254.0,1041.9222786666667,132.82452353333326,132.82452353333326,0.0,0.0,0.0,132.82452353333326,1041.9222786666667,132.82452353333326,0.0,0.0,0.0,132.82452353333326,132.82452353333326,1041.9222786666667,0.0,0.0,0.0,0.0,0.0,0.0,560.6913430666666,0.0,0.0,0.0,0.0,0.0,0.0,560.6913430666666,0.0,0.0,0.0,0.0,0.0,0.0,560.6913430666666
256.0,1041.8265013333335,132.8130394666666,132.8130394666666,0.0,0.0,0.0,132.8130394666666,1041.8265013333335,132.8130394666666,0.0,0.0,0.0,132.8130394666666,132.8130394666666,1041.8265013333335,0.0,0.0,0.0,0.0,0.0,0.0,560.6310229333333,0.0,0.0,0.0,0.0,0.0,0.0,560.6310229333333,0.0,0.0,0.0,0.0,0.0,0.0,560.6310229333333
258.0,1041.730724,132.80155539999993,132.80155539999993,0.0,0.0,0.0,132.80155539999993,1041.730724,132.80155539999993,0.0,0.0,0.0,132.80155539999993,132.80155539999993,1041.730724,0.0,0.0,0.0,0.0,0.0,0.0,560.5707027999999,0.0,0.0,0.0,0.0,0.0,0.0,560.5707027999999,0.0,0.0,0.0,0.0,0.0,0.0,560.5707027999999
260.0,1041.6349466666668,132.79007133333326,132.79007133333326,0.0,0.0,0.0,132.79007133333326,1041.6349466666668,132.79007133333326,0.0,0.0,0.0,132.79007133333326,132.79007133333326,1041.6349466666668,0.0,0.0,0.0,0.0,0.0,0.0,560.5103826666666,0.0,0.0,0.0,0.0,0.0,0.0,560.5103826666666,0.0,0.0,0.0,0.0,0.0,0.0,560.5103826666666
262.0,1041.5391693333333,132.7785872666666,132.7785872666666,0.0,0.0,0.0,132.7785872666666,1041.5391693333333,132.7785872666666,0.0,0.0,0.0,132.7785872666666,132.7785872666666,1041.5391693333333,0.0,0.0,0.0,0.0,0.0,0.0,560.4500625333333,0.0,0.0,0.0,0.0,0.0,0.0,560.4500625333333,0.0,0.0,0.0,0.0,0.0,0.0,560.4500625333333
264.0,1041.4433920000001,132.76710319999992,132.76710319999992,0.0,0.0,0.0,132.76710319999992,1041.4433920000001,132.76710319999992,0.0,0.0,0.0,132.76710319999992,132.76710319999992,1041.4433920000001,0.0,0.0,0.0,0.0,0.0,0.0,560.3897423999999,0.0,0.0,0.0,0.0,0.0,0.0,560.3897423999999,0.0,0.0,0.0,0.0,0.0,0.0,560.3897423999999
266.0,1041.3476146666667,132.75561913333328,132.75561913333328,0.0,0.0,0.0,132.75561913333328,1041.3476146666667,132.75561913333328,0.0,0.0,0.0,132.75561913333328,132.75561913333328,1041.3476146666667,0.0,0.0,0.0,0.0,0.0,0.0,560.3294222666666,0.0,0.0,0.0,0.0,0.0,0.0,560.3294222666666,0.0,0.0,0.0,0.0,0.0,0.0,560.3294222666666
268.0,1041.2518373333335,132.74413506666662,132.74413506666662,0.0,0.0,0.0,132.74413506666662,1041.2518373333335,132.74413506666662,0.0,0.0,0.0,132.74413506666662,132.74413506666662,1041.2518373333335,0.0,0.0,0.0,0.0,0.0,0.0,560.2691021333333,0.0,0.0,0.0,0.0,0.0,0.0,560.2691021333333,0.0,0.0,0.0,0.0,0.0,0.0,560.2691021333333
270.0,1041.15606,132.73265099999995,132.73265099999995,0.0,0.0,0.0,132.73265099999995,1041.15606,132.73265099999995,0.0,0.0,0.0,132.73265099999995,132.73265099999995,1041.15606,0.0,0.0,0.0,0.0,0.0,0.0,560.2087819999999,0.0,0.0,0.0,0.0,0.0,0.0,560.2087819999999,0.0,0.0,0.0,0.0,0.0,0.0,560.2087819999999
272.0,1041.0602826666668,132.72116693333328,132.72116693333328,0.0,0.0,0.0,132.72116693333328,1041.0602826666668,132.72116693333328,0.0,0.0,0.0,132.72116693333328,132.72116693333328,1041.0602826666668,0.0,0.0,0.0,0.0,0.0,0.0,560.1484618666666,0.0,0.0,0.0,0.0,0.0,0.0,560.1484618666666,0.0,0.0,0.0,0.0,0.0,0.0,560.1484618666666
274.0,1040.9645053333334,132.7096828666666,132.7096828666666,0.0,0.0,0.0,132.7096828666666,1040.9645053333334,132.7096828666666,0.0,0.0,0.0,132.7096828666666,132.7096828666666,1040.9645053333334,0.0,0.0,0.0,0.0,0.0,0.0,560.0881417333333,0.0,0.0,0.0,0.0,0.0,0.0,560.0881417333333,0.0,0.0,0.0,0.0,0.0,0.0,560.0881417333333
276.0,1040.8687280000001,132.69819879999994,132.69819879999994,0.0,0.0,0.0,132.69819879999994,1040.8687280000001,132.69819879999994,0.0,0.0,0.0,132.69819879999994,132.69819879999994,1040.8687280000001,0.0,0.0,0.0,0.0,0.0,0.0,560.0278215999999,0.0,0.0,0.0,0.0,0.0,0.0,560.0278215999999,0.0,0.0,0.0,0.0,0.0,0.0,560.0278215999999
278.0,1040.7729506666667,132.68671473333328,132.68671473333328,0.0,0.0,0.0,132.68671473333328,1040.7729506666667,132.68671473333328,0.0,0.0,0.0,132.68671473333328,132.68671473333328,1040.7729506666667,0.0,0.0,0.0,0.0,0.0,0.0,559.9675014666666,0.0,0.0,0.0,0.0,0.0,0.0,559.9675014666666,0.0,0.0,0.0,0.0,0.0,0.0,559.9675014666666
