temperature	helm_energy	Cv
0.0	-8.91368928175	0.0
2.0	-8.91368928175	0.0
4.0	-8.91368928175	7.575e-06
6.0	-8.913689281875001	4.1625e-05
8.0	-8.913689282250001	0.0001068375
10.0	-8.913689283125	0.0002116875
12.0	-8.913689284875002	0.00036705
14.0	-8.913689287875	0.0005837875
16.0	-8.913689292625001	0.000872625
18.0	-8.913689299375001	0.001244325
20.0	-8.913689309	0.001709725
22.0	-8.913689322125	0.00227985
24.0	-8.913689339375	0.002965925
26.0	-8.913689361500001	0.003779375
28.0	-8.9136893895	0.004731925
30.0	-8.913689424125002	0.0058355875
32.0	-8.91368946675	0.007102725
34.0	-8.913689518125	0.008546075
36.0	-8.913689579625	0.0101788875
38.0	-8.913689652375	0.0120148625
40.0	-8.913689737875	0.0140683875
42.0	-8.913689837375001	0.0163544875
44.0	-8.9136899525	0.0188890375
46.0	-8.913690084750002	0.02168885
48.0	-8.913690235875	0.0247717375
50.0	-8.913690407625001	0.028156675
52.0	-8.913690602	0.0318639
54.0	-8.913690820875	0.035914925
56.0	-8.913691066375002	0.0403326875
58.0	-8.913691340625	0.0451414375
60.0	-8.913691646	0.0503668875
62.0	-8.913691985125	0.056036
64.0	-8.913692360250002	0.062177025
66.0	-8.91369277425	0.0688193625
68.0	-8.913693230125	0.075993375
70.0	-8.913693730625	0.0837303
72.0	-8.913694278875	0.0920620125
74.0	-8.913694878375	0.101020875
76.0	-8.9136955325	0.1106394875
78.0	-8.913696244875	0.120950575
80.0	-8.913697019375	0.1319866625
82.0	-8.91369785975	0.143780025
84.0	-8.913698770375001	0.1563623875
86.0	-8.913699755375001	0.1697648
88.0	-8.913700819375	0.184017525
90.0	-8.913701967000002	0.1991498125
92.0	-8.913703203250002	0.215189875
94.0	-8.913704533	0.2321646875
96.0	-8.913705961625	0.2500999625
98.0	-8.9137074945	0.2690200875
100.0	-8.913709137125	0.288948025
102.0	-8.91371089525	0.3099053125
104.0	-8.913712775125001	0.331912
106.0	-8.913714782500001	0.354986675
108.0	-8.913716924000001	0.3791464625
110.0	-8.91371920575	0.4044069625
