temperature	helm_energy	Cv
0.0	-8.85778475275	0.0
2.0	-8.85778475275	0.0
4.0	-8.857784752875	5.05e-06
6.0	-8.857784752875	3.07e-05
8.0	-8.857784753125	8.01625e-05
10.0	-8.857784753875	0.0001593
12.0	-8.857784755125	0.0002764125
14.0	-8.857784757375	0.00043975
16.0	-8.857784760874999	0.0006574
18.0	-8.857784766	0.000937475
20.0	-8.85778477325	0.00128815
22.0	-8.857784783125	0.0017177625
24.0	-8.857784796	0.0022347625
26.0	-8.85778481275	0.002847775
28.0	-8.85778483375	0.0035656375
30.0	-8.85778486	0.0043974125
32.0	-8.857784892	0.0053524125
34.0	-8.85778493075	0.006440225
36.0	-8.857784977	0.0076708125
38.0	-8.857785031875	0.0090544875
40.0	-8.85778509625	0.0106020125
42.0	-8.857785171125	0.0123246875
44.0	-8.857785257875	0.0142343875
46.0	-8.857785357625	0.0163436625
48.0	-8.8577854715	0.0186658375
50.0	-8.857785600875	0.021215125
52.0	-8.857785747375	0.02400665
54.0	-8.85778591225	0.0270566
56.0	-8.857786097125	0.0303822125
58.0	-8.857786303875	0.0340018625
60.0	-8.857786534	0.0379350625
62.0	-8.857786789375	0.042202475
64.0	-8.857787072	0.046825825
66.0	-8.857787383875	0.0518278875
68.0	-8.85778772725	0.057232375
70.0	-8.85778810425	0.063063825
72.0	-8.857788517374999	0.0693475
74.0	-8.857788969	0.076109225
76.0	-8.85778946175	0.0833752125
78.0	-8.857789998375	0.0911719125
80.0	-8.85779058175	0.0995258875
82.0	-8.857791215	0.10846355
84.0	-8.857791901	0.1180111
86.0	-8.857792643375	0.1281942875
88.0	-8.85779344525	0.1390383125
90.0	-8.8577943105	0.15056765
92.0	-8.857795242625	0.1628059625
94.0	-8.8577962455	0.175775925
96.0	-8.857797323125	0.1894992125
98.0	-8.857798479875	0.203996325
100.0	-8.85779971975	0.2192866
102.0	-8.8578010475	0.235388075
104.0	-8.857802467499999	0.2523175375
106.0	-8.8578039845	0.2700904375
108.0	-8.8578056035	0.288720875
110.0	-8.857807329375	0.308221625
112.0	-8.857809167375	0.32860415
114.0	-8.857811122875	0.3498785625
116.0	-8.857813200999999	0.37205375
118.0	-8.8578154075	0.3951372875
120.0	-8.857817747875	0.419135575
122.0	-8.857820228	0.44405385
124.0	-8.85782285375	0.469896225
126.0	-8.857825631125	0.496665725
128.0	-8.857828566125	0.5243644125
130.0	-8.857831664999999	0.5529933625
132.0	-8.857834934	0.582552725
134.0	-8.857838379624999	0.6130418625
136.0	-8.85784200825	0.6444592875
138.0	-8.857845826375	0.6768028
140.0	-8.857849840625	0.7100695125
142.0	-8.857854057875	0.7442559
144.0	-8.85785848475	0.77935785
146.0	-8.857863128125	0.815370675
148.0	-8.857867994875	0.8522892125
150.0	-8.857873092	0.8901078375
152.0	-8.857878426375	0.9288204875
154.0	-8.85788400525	0.9684207
156.0	-8.857889835749999	1.008901675
158.0	-8.857895924875	1.05025625
160.0	-8.857902279875	1.0924769875
162.0	-8.857908908	1.13555615
164.0	-8.857915816625	1.17948575
166.0	-8.85792301275	1.22425755
168.0	-8.857930504	1.2698631125
170.0	-8.857938297625	1.3162937625
172.0	-8.857946400874999	1.36354065
174.0	-8.85795482125	1.4115947625
176.0	-8.857963566125	1.4604468875
178.0	-8.857972643	1.5100876625
180.0	-8.857982059125	1.5605075875
182.0	-8.857991822125	1.6116970125
184.0	-8.85800193925	1.6636461625
186.0	-8.858012418125	1.7163451
188.0	-8.858023266	1.7697837875
190.0	-8.8580344905	1.823952075
192.0	-8.858046099	1.878839675
194.0	-8.858058098875	1.9344362
196.0	-8.858070497625	1.9907311625
198.0	-8.858083302625	2.0477139375
200.0	-8.858096521375	2.1053738375
202.0	-8.858110161125	2.1637000625
204.0	-8.85812422925	2.2226816875
206.0	-8.858138733375	2.28230775
208.0	-8.8581536805	2.3425671625
210.0	-8.85816907825	2.4034487375
212.0	-8.85818493375	2.4649412625
214.0	-8.858201254375	2.527033375
216.0	-8.85821804725	2.5897136875
218.0	-8.85823531975	2.652970725
220.0	-8.858253079	2.7167929375
222.0	-8.85827133225	2.781168725
224.0	-8.858290086625	2.846086425
226.0	-8.858309349125	2.9115343
228.0	-8.858329127	2.9775005875
230.0	-8.85834942725	3.043973475
232.0	-8.858370256875	3.1109411
234.0	-8.858391622875	3.178391575
236.0	-8.85841353225	3.24631295
238.0	-8.85843599175	3.3146933
240.0	-8.858459008375	3.3835206375
242.0	-8.858482588875	3.452782975
244.0	-8.858506740125	3.5224683375
246.0	-8.858531468875	3.5925647
248.0	-8.85855678175	3.663060075
250.0	-8.858582685375	3.7339424625
252.0	-8.858609186375	3.8051998875
254.0	-8.8586362915	3.876820375
256.0	-8.858664007125	3.9487920125
258.0	-8.85869233975	4.0211028625
260.0	-8.85872129575	4.093741075
262.0	-8.8587508815	4.1666947875
264.0	-8.8587811035	4.2399522375
266.0	-8.858811967874999	4.3135016625
268.0	-8.858843480875	4.387331375
270.0	-8.858875648625	4.4614297625
272.0	-8.8589084775	4.5357852625
274.0	-8.85894197325	4.6103863875
276.0	-8.858976142125	4.685221725
278.0	-8.859010989875	4.7602799375
280.0	-8.859046522749999	4.8355497625
282.0	-8.85908274625	4.9110200625
284.0	-8.8591196665	4.98667975
286.0	-8.859157289	5.06251785
288.0	-8.8591956195	5.1385235
290.0	-8.85923466375	5.214685925
292.0	-8.85927442725	5.2909944625
294.0	-8.8593149155	5.3674385625
296.0	-8.859356134	5.4440077875
298.0	-8.85939808825	5.520691825
300.0	-8.8594407835	5.5974804625
302.0	-8.859484225125	5.674363625
304.0	-8.85952841825	5.751331375
306.0	-8.859573368125	5.8283738875
308.0	-8.859619079875	5.90548145
310.0	-8.8596655585	5.9826445125
312.0	-8.859712809125	6.05985365
314.0	-8.85976083675	6.137099575
316.0	-8.859809646	6.2143731125
318.0	-8.859859242	6.291665275
320.0	-8.859909629375	6.3689671625
322.0	-8.859960812875	6.4462700625
324.0	-8.860012797125	6.5235653625
326.0	-8.86006558675	6.6008446375
328.0	-8.86011918625	6.6780995625
330.0	-8.860173600125	6.755322
332.0	-8.860228833	6.8325039125
334.0	-8.860284888875	6.90963745
336.0	-8.860341772375	6.9867148875
338.0	-8.8603994875	7.0637286375
340.0	-8.860458038625	7.1406712875
342.0	-8.860517429875	7.2175355375
344.0	-8.86057766525	7.2943142625
346.0	-8.86063874875	7.371000475
348.0	-8.860700684375	7.4475873125
350.0	-8.860763476125	7.524068075
352.0	-8.860827127625	7.600436225
354.0	-8.860891643	7.676685325
356.0	-8.860957025625	7.7528091125
358.0	-8.861023279375	7.8288014625
360.0	-8.861090407875	7.9046564
362.0	-8.86115841475	7.98036805
364.0	-8.861227303375	8.055930725
366.0	-8.861297077125	8.13133885
368.0	-8.86136773975	8.2065869875
370.0	-8.86143929425	8.2816698625
372.0	-8.861511744125	8.3565823
374.0	-8.8615850925	8.4313192625
376.0	-8.861659342625	8.505875875
378.0	-8.86173449775	8.5802473625
380.0	-8.861810560624999	8.6544291
382.0	-8.861887534625	8.728416575
384.0	-8.861965422625	8.8022054125
386.0	-8.862044227375	8.87579135
388.0	-8.862123952	8.9491702625
390.0	-8.86220459925	9.0223381375
392.0	-8.86228617175	9.0952910875
394.0	-8.862368672375	9.16802535
396.0	-8.86245210375	9.2405372625
398.0	-8.862536468625	9.3128233
400.0	-8.862621769375	9.384880025
402.0	-8.8627080085	9.4567041375
404.0	-8.86279518875	9.528292425
406.0	-8.86288331225	9.5996418125
408.0	-8.862972381625	9.6707493125
410.0	-8.863062399124999	9.74161205
412.0	-8.863153367	9.812227225
414.0	-8.8632452875	9.8825922
416.0	-8.86333816275	9.952704375
418.0	-8.863431995125	10.0225612875
420.0	-8.8635267865	10.09216055
422.0	-8.863622539125	10.1614999
424.0	-8.863719254875	10.2305771375
426.0	-8.86381693575	10.299390175
428.0	-8.86391558375	10.3679369875
430.0	-8.864015200625	10.436215675
432.0	-8.864115788374999	10.5042243875
434.0	-8.864217348624999	10.5719614
436.0	-8.864319883375	10.6394250375
438.0	-8.86442339425	10.706613725
440.0	-8.86452788275	10.7735259625
442.0	-8.86463335075	10.8401603125
444.0	-8.86473979975	10.90651545
446.0	-8.86484723125	10.9725900875
448.0	-8.864955646875	11.03838305
450.0	-8.865065048125	11.1038931875
452.0	-8.865175436374999	11.169119475
454.0	-8.865286812999999	11.2340609
456.0	-8.865399179375	11.2987165625
458.0	-8.865512536875	11.3630856125
460.0	-8.86562688675	11.4271672625
