temperature	helm_energy	Cv
0.0	-8.771506569625	0.0
2.0	-8.771506569625	0.0
4.0	-8.771506569625	4.4e-06
6.0	-8.771506569625	2.7825e-05
8.0	-8.771506569875001	7.31625e-05
10.0	-8.7715065705	0.0001454875
12.0	-8.77150657175	0.0002524875
14.0	-8.77150657375	0.000401725
16.0	-8.771506576875	0.000600575
18.0	-8.771506581625001	0.0008564625
20.0	-8.77150658825	0.0011768625
22.0	-8.771506597250001	0.001569375
24.0	-8.771506609000001	0.00204175
26.0	-8.77150662425	0.0026018625
28.0	-8.7715066435	0.0032577875
30.0	-8.771506667375	0.004017825
32.0	-8.771506696625	0.0048904625
34.0	-8.771506732	0.0058845
36.0	-8.771506774375	0.007009025
38.0	-8.771506824375	0.0082734625
40.0	-8.77150688325	0.0096876625
42.0	-8.77150695175	0.011261925
44.0	-8.771507031	0.013007125
46.0	-8.771507122000001	0.014934725
48.0	-8.771507226125001	0.0170569125
50.0	-8.771507344375001	0.0193866625
52.0	-8.771507478125	0.0219378375
54.0	-8.771507628875	0.024725225
56.0	-8.771507797875001	0.02776465
58.0	-8.771507986625	0.031072975
60.0	-8.771508196875	0.0346681625
62.0	-8.77150843025	0.038569225
64.0	-8.771508688625001	0.042796225
66.0	-8.771508973625	0.0473702375
68.0	-8.771509287375	0.0523132625
70.0	-8.771509631875	0.0576481125
72.0	-8.771510009375	0.063398325
74.0	-8.771510422125	0.069588025
76.0	-8.7715108725	0.076241775
78.0	-8.771511362875	0.0833844375
80.0	-8.771511896125	0.0910409875
82.0	-8.771512475	0.0992364125
84.0	-8.771513102125	0.1079954625
86.0	-8.77151378075	0.1173426125
88.0	-8.771514514	0.1273018
90.0	-8.771515305125	0.1378963875
92.0	-8.7715161575	0.1491489375
94.0	-8.771517074750001	0.1610812125
96.0	-8.771518060625	0.17371395
98.0	-8.77151911875	0.187066875
100.0	-8.771520253375	0.2011585625
102.0	-8.771521468375001	0.2160063875
104.0	-8.77152276825	0.2316265125
106.0	-8.771524157	0.248033825
108.0	-8.7715256395	0.2652418875
110.0	-8.77152722025	0.283262975
112.0	-8.771528904	0.3021080875
114.0	-8.771530695625	0.3217869
116.0	-8.771532600250001	0.342307825
118.0	-8.77153462275	0.3636780125
120.0	-8.77153676875	0.38590345
122.0	-8.77153904325	0.4089889125
124.0	-8.771541451875	0.4329380625
126.0	-8.77154400025	0.4577535
128.0	-8.771546693875	0.4834368
