temperature	helm_energy	Cv
0.0	-8.895424340749999	0.0
2.0	-8.895424340749999	0.0
4.0	-8.895424340749999	5.5875e-06
6.0	-8.895424340749999	3.30375e-05
8.0	-8.895424341125	8.5875e-05
10.0	-8.89542434175	0.000170525
12.0	-8.89542434325	0.00029585
14.0	-8.895424345624999	0.0004706375
16.0	-8.895424349375	0.0007035625
18.0	-8.895424354874999	0.001003275
20.0	-8.895424362625	0.0013785625
22.0	-8.895424373125	0.0018383125
24.0	-8.895424387	0.0023915625
26.0	-8.895424404875	0.0030475625
28.0	-8.895424427375	0.0038157625
30.0	-8.895424455375	0.004705825
32.0	-8.895424489749999	0.00572775
34.0	-8.895424531125	0.0068918
36.0	-8.89542458075	0.0082086
38.0	-8.895424639375	0.0096892125
40.0	-8.89542470825	0.011345175
42.0	-8.8954247885	0.01318855
44.0	-8.895424881375	0.0152320625
46.0	-8.895424988	0.017489175
48.0	-8.895425109875	0.0199741625
50.0	-8.895425248375	0.0227022125
52.0	-8.895425405125	0.02568955
54.0	-8.8954255815	0.0289534625
56.0	-8.8954257795	0.0325124
58.0	-8.895426000625	0.036385975
60.0	-8.895426246875	0.0405949875
62.0	-8.895426520125	0.0451614375
64.0	-8.895426822625	0.050108425
66.0	-8.895427156375	0.055460125
68.0	-8.895427523875	0.0612416625
70.0	-8.89542792725	0.067478975
72.0	-8.895428369374999	0.074198725
74.0	-8.895428852624999	0.0814281
76.0	-8.895429379874999	0.0891946625
78.0	-8.895429954125	0.0975261875
80.0	-8.895430578374999	0.1064504375
82.0	-8.895431255875	0.1159950625
84.0	-8.895431989999999	0.126187375
86.0	-8.895432784125	0.1370541875
88.0	-8.895433642124999	0.1486217125
90.0	-8.895434567625	0.1609153375
92.0	-8.895435564749999	0.1739596125
94.0	-8.895436637375	0.187778025
96.0	-8.895437789999999	0.2023929625
98.0	-8.895439027	0.2178256625
100.0	-8.895440352875	0.2340960625
102.0	-8.895441772375	0.251222825
104.0	-8.8954432905	0.2692232875
106.0	-8.895444912124999	0.288113425
108.0	-8.8954466425	0.30790785
110.0	-8.895448486874999	0.3286198
112.0	-8.89545045075	0.3502612
114.0	-8.895452539875	0.3728426125
116.0	-8.895454759625	0.39637335
118.0	-8.89545711625	0.4208614375
120.0	-8.8954596155	0.446313675
122.0	-8.895462263499999	0.4727357375
124.0	-8.8954650665	0.5001321375
126.0	-8.895468030875	0.528506325
128.0	-8.895471163	0.55786075
130.0	-8.8954744695	0.5881968875
132.0	-8.895477956875	0.6195153
134.0	-8.895481632125	0.6518156875
136.0	-8.895485501875	0.6850969625
138.0	-8.89548957325	0.71935725
140.0	-8.895493853	0.7545939875
142.0	-8.8954983485	0.790803925
144.0	-8.895503066625	0.827983225
146.0	-8.895508014875	0.866127425
148.0	-8.895513200249999	0.9052315375
150.0	-8.8955186305	0.9452900875
152.0	-8.895524312625	0.9862971
154.0	-8.895530254499999	1.02824615
156.0	-8.895536463374999	1.0711304
158.0	-8.895542946875	1.1149426625
160.0	-8.895549712625	1.1596753125
162.0	-8.895556768375	1.205320425
164.0	-8.895564121625	1.2518697375
166.0	-8.895571780374999	1.299314675
168.0	-8.895579752125	1.347646375
170.0	-8.89558804475	1.3968557
172.0	-8.895596666	1.446933225
174.0	-8.895605623749999	1.4978692875
176.0	-8.895614925875	1.5496539875
178.0	-8.895624580249999	1.6022771875
180.0	-8.895634594625	1.6557285375
182.0	-8.895644977	1.7099974375
184.0	-8.895655735124999	1.765073125
186.0	-8.895666877	1.8209446125
188.0	-8.895678410375	1.877600725
190.0	-8.895690343375	1.9350301125
192.0	-8.895702683749999	1.9932212375
194.0	-8.895715439249999	2.0521623875
196.0	-8.895728618	2.1118417125
198.0	-8.89574222775	2.1722471625
200.0	-8.89575627625	2.2333665625
202.0	-8.895770771375	2.295187575
204.0	-8.895785721125	2.35769775
206.0	-8.895801133125	2.4208844875
208.0	-8.895817015125	2.48473505
210.0	-8.895833374999999	2.5492366
212.0	-8.8958502205	2.614376175
214.0	-8.89586755925	2.680140725
216.0	-8.895885398875	2.7465170875
218.0	-8.89590374725	2.8134920125
220.0	-8.895922611749999	2.8810521625
222.0	-8.895942000125	2.949184125
224.0	-8.895961919874999	3.017874425
226.0	-8.8959823785	3.0871095375
228.0	-8.8960033835	3.1568758625
